wall_time,sim_time,symbol,event,side,price,lots,detail
23:24:20,1969-12-31 19:00:00,CS1,SUBMIT,BUY,99.87,3,bid+1tick=99.87 spread=0.0400 pos=+0L
23:24:21,1969-12-31 19:00:00,CS1,SUBMIT,SELL,99.89,3,ask-1tick=99.89 spread=0.0400 pos=+0L
23:24:21,1969-12-31 19:00:00,CS1,STATUS,,,,bid=99.87(REST) ask=99.89(REST) spread=0.0400 pos=+0L
23:24:21,1969-12-31 19:00:00,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — waiting
23:24:21,1969-12-31 19:00:00,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:24:31,1969-12-31 19:00:00,CS1,SUBMIT,BUY,99.88,3,bid+1tick=99.88 spread=0.0600 pos=+3L
23:24:32,1969-12-31 19:00:00,CS1,SUBMIT,SELL,99.92,3,ask-1tick=99.92 spread=0.0600 pos=+3L
23:24:32,1969-12-31 19:00:00,CS1,STATUS,,,,bid=99.88(REST) ask=99.92(REST) spread=0.0600 pos=+3L
23:24:33,1969-12-31 19:00:00,CS2,SUBMIT,BUY,100.34,3,bid+1tick=100.34 spread=0.0400 pos=+0L
23:24:34,1969-12-31 19:00:00,CS2,SUBMIT,SELL,100.36,3,ask-1tick=100.36 spread=0.0400 pos=+0L
23:24:34,1969-12-31 19:00:00,CS2,STATUS,,,,bid=100.34(REST) ask=100.36(REST) spread=0.0400 pos=+0L
23:24:34,1969-12-31 19:00:00,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:24:43,1969-12-31 19:00:00,CS1,SUBMIT,BUY,99.9,3,bid+1tick=99.9 spread=0.0400 pos=+3L
23:24:44,1969-12-31 19:00:00,CS1,SUBMIT,SELL,99.92,3,ask-1tick=99.92 spread=0.0400 pos=+3L
23:24:44,1969-12-31 19:00:00,CS1,STATUS,,,,bid=99.9(REST) ask=99.92(REST) spread=0.0400 pos=+3L
23:24:44,1969-12-31 19:00:00,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:24:44,1969-12-31 19:00:00,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — waiting
23:24:44,1969-12-31 19:00:00,CS1,CANCEL,BID,99.9,,outside spread bid=99.9 ask=99.92
23:24:44,1969-12-31 19:00:00,CS1,CANCEL,ASK,99.92,,outside spread bid=99.9 ask=99.92
23:24:44,1969-12-31 19:00:00,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — waiting
23:24:59,2018-08-16 09:31:21,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:24:59,2018-08-16 09:31:21,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — waiting
23:24:59,2018-08-16 09:31:21,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:25:02,2018-08-16 09:31:22,CS1,SUBMIT,BUY,99.85,3,bid+1tick=99.85 spread=0.0500 pos=+3L
23:25:03,2018-08-16 09:31:22,CS1,SUBMIT,SELL,99.88,3,ask-1tick=99.88 spread=0.0500 pos=+3L
23:25:03,2018-08-16 09:31:22,CS1,STATUS,,,,bid=99.85(REST) ask=99.88(REST) spread=0.0500 pos=+3L
23:25:04,2018-08-16 09:31:22,CS2,SUBMIT,BUY,100.63,3,bid+1tick=100.63 spread=0.0700 pos=+0L
23:25:05,2018-08-16 09:31:22,CS2,SUBMIT,SELL,100.68,3,ask-1tick=100.68 spread=0.0700 pos=+0L
23:25:05,2018-08-16 09:31:22,CS2,STATUS,,,,bid=100.63(REST) ask=100.68(REST) spread=0.0700 pos=+0L
23:25:06,2018-08-16 09:31:22,CS3,SUBMIT,BUY,99.98,3,bid+1tick=99.98 spread=0.0400 pos=+0L
23:25:07,2018-08-16 09:31:22,CS3,SUBMIT,SELL,100.0,3,ask-1tick=100.0 spread=0.0400 pos=+0L
23:25:07,2018-08-16 09:31:22,CS3,STATUS,,,,bid=99.98(REST) ask=100.0(REST) spread=0.0400 pos=+0L
23:25:07,2018-08-16 09:31:29,CS1,FILLED,BID,99.85,,order no longer in waiting list
23:25:07,2018-08-16 09:31:29,CS1,CANCEL,ASK,99.88,,outside spread bid=99.84 ask=99.88
23:25:07,2018-08-16 09:31:29,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — waiting
23:25:07,2018-08-16 09:31:29,CS2,CANCEL,BID,100.63,,outside spread bid=100.63 ask=100.65
23:25:07,2018-08-16 09:31:29,CS2,CANCEL,ASK,100.68,,outside spread bid=100.63 ask=100.65
23:25:07,2018-08-16 09:31:29,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — waiting
23:25:07,2018-08-16 09:31:29,CS3,FILLED,BID,99.98,,order no longer in waiting list
23:25:07,2018-08-16 09:31:29,CS3,CANCEL,ASK,100.0,,outside spread bid=99.97 ask=100.0
23:25:07,2018-08-16 09:31:29,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — waiting
23:25:10,2018-08-16 09:31:29,CS1,SUBMIT,BUY,99.85,3,bid+1tick=99.85 spread=0.0500 pos=+6L
23:25:11,2018-08-16 09:31:29,CS1,SUBMIT,SELL,99.88,3,ask-1tick=99.88 spread=0.0500 pos=+6L
23:25:11,2018-08-16 09:31:29,CS1,STATUS,,,,bid=99.85(REST) ask=99.88(REST) spread=0.0500 pos=+6L
23:25:11,2018-08-16 09:31:29,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:25:12,2018-08-16 09:31:29,CS3,SUBMIT,BUY,99.98,3,bid+1tick=99.98 spread=0.0400 pos=+3L
23:25:13,2018-08-16 09:31:29,CS3,SUBMIT,SELL,100.0,3,ask-1tick=100.0 spread=0.0400 pos=+3L
23:25:13,2018-08-16 09:31:29,CS3,STATUS,,,,bid=99.98(REST) ask=100.0(REST) spread=0.0400 pos=+3L
23:25:13,2018-08-16 09:31:35,CS1,FILLED,BID,99.85,,order no longer in waiting list
23:25:13,2018-08-16 09:31:35,CS1,CANCEL,ASK,99.88,,outside spread bid=99.81 ask=99.88
23:25:14,2018-08-16 09:31:35,CS1,SUBMIT,BUY,99.82,3,bid+1tick=99.82 spread=0.0700 pos=+9L
23:25:15,2018-08-16 09:31:35,CS1,SUBMIT,SELL,99.87,3,ask-1tick=99.87 spread=0.0700 pos=+9L
23:25:15,2018-08-16 09:31:35,CS1,STATUS,,,,bid=99.82(REST) ask=99.87(REST) spread=0.0700 pos=+9L
23:25:15,2018-08-16 09:31:35,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:25:15,2018-08-16 09:31:35,CS3,FILLED,BID,99.98,,order no longer in waiting list
23:25:15,2018-08-16 09:31:35,CS3,FILLED,ASK,100.0,,order no longer in waiting list
23:25:16,2018-08-16 09:31:35,CS3,SUBMIT,BUY,100.04,3,bid+1tick=100.04 spread=0.0700 pos=+3L
23:25:17,2018-08-16 09:31:35,CS3,SUBMIT,SELL,100.09,3,ask-1tick=100.09 spread=0.0700 pos=+3L
23:25:17,2018-08-16 09:31:35,CS3,STATUS,,,,bid=100.04(REST) ask=100.09(REST) spread=0.0700 pos=+3L
23:25:18,2018-08-16 09:31:40,CS1,CANCEL,BID,99.82,,outside spread bid=99.82 ask=99.87
23:25:18,2018-08-16 09:31:40,CS1,FILLED,ASK,99.87,,order no longer in waiting list
23:25:19,2018-08-16 09:31:40,CS1,SUBMIT,BUY,99.83,3,bid+1tick=99.83 spread=0.0500 pos=+6L
23:25:20,2018-08-16 09:31:40,CS1,SUBMIT,SELL,99.86,3,ask-1tick=99.86 spread=0.0500 pos=+6L
23:25:20,2018-08-16 09:31:40,CS1,STATUS,,,,bid=99.83(REST) ask=99.86(REST) spread=0.0500 pos=+6L
23:25:20,2018-08-16 09:31:40,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:25:20,2018-08-16 09:31:40,CS3,CANCEL,BID,100.04,,outside spread bid=100.04 ask=100.13
23:25:20,2018-08-16 09:31:40,CS3,FILLED,ASK,100.09,,order no longer in waiting list
23:25:21,2018-08-16 09:31:40,CS3,SUBMIT,BUY,100.05,3,bid+1tick=100.05 spread=0.0900 pos=+0L
23:25:22,2018-08-16 09:31:40,CS3,SUBMIT,SELL,100.12,3,ask-1tick=100.12 spread=0.0900 pos=+0L
23:25:22,2018-08-16 09:31:40,CS3,STATUS,,,,bid=100.05(REST) ask=100.12(REST) spread=0.0900 pos=+0L
23:25:22,2018-08-16 09:31:44,CS1,FILLED,BID,99.83,,order no longer in waiting list
23:25:22,2018-08-16 09:31:44,CS1,CANCEL,ASK,99.86,,outside spread bid=99.81 ask=99.84
23:25:22,2018-08-16 09:31:44,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — waiting
23:25:23,2018-08-16 09:31:44,CS2,SUBMIT,BUY,100.62,3,bid+1tick=100.62 spread=0.0700 pos=+0L
23:25:24,2018-08-16 09:31:44,CS2,SUBMIT,SELL,100.67,3,ask-1tick=100.67 spread=0.0700 pos=+0L
23:25:24,2018-08-16 09:31:44,CS2,STATUS,,,,bid=100.62(REST) ask=100.67(REST) spread=0.0700 pos=+0L
23:25:24,2018-08-16 09:31:44,CS3,FILLED,BID,100.05,,order no longer in waiting list
23:25:24,2018-08-16 09:31:44,CS3,CANCEL,ASK,100.12,,outside spread bid=99.97 ask=100.03
23:25:25,2018-08-16 09:31:44,CS3,SUBMIT,BUY,99.98,3,bid+1tick=99.98 spread=0.0600 pos=+3L
23:25:26,2018-08-16 09:31:44,CS3,SUBMIT,SELL,100.02,3,ask-1tick=100.02 spread=0.0600 pos=+3L
23:25:26,2018-08-16 09:31:44,CS3,STATUS,,,,bid=99.98(REST) ask=100.02(REST) spread=0.0600 pos=+3L
23:25:26,2018-08-16 09:31:47,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — waiting
23:25:26,2018-08-16 09:31:47,CS2,CANCEL,BID,100.62,,outside spread bid=100.62 ask=100.67
23:25:26,2018-08-16 09:31:47,CS2,CANCEL,ASK,100.67,,outside spread bid=100.62 ask=100.67
23:25:27,2018-08-16 09:31:47,CS2,SUBMIT,BUY,100.63,3,bid+1tick=100.63 spread=0.0500 pos=+0L
23:25:28,2018-08-16 09:31:47,CS2,SUBMIT,SELL,100.66,3,ask-1tick=100.66 spread=0.0500 pos=+0L
23:25:28,2018-08-16 09:31:47,CS2,STATUS,,,,bid=100.63(REST) ask=100.66(REST) spread=0.0500 pos=+0L
23:25:28,2018-08-16 09:31:47,CS3,CANCEL,BID,99.98,,outside spread bid=99.98 ask=100.02
23:25:28,2018-08-16 09:31:47,CS3,CANCEL,ASK,100.02,,outside spread bid=99.98 ask=100.02
