wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
09:22:58,2018-08-16 09:30:43,0,0.0,0,0.0,0.0,0.0,0.0
09:22:59,2018-08-16 09:30:44,0,0.0,0,0.0,0.0,0.0,0.0
09:23:01,2018-08-16 09:30:45,0,0.0,0,0.0,0.0,0.0,0.0
09:23:02,2018-08-16 09:30:46,0,0.0,0,0.0,0.0,0.0,0.0
09:23:03,2018-08-16 09:30:47,0,0.0,0,0.0,0.0,0.0,0.0
09:23:04,2018-08-16 09:30:48,0,0.0,0,0.0,0.0,0.0,0.0
09:23:05,2018-08-16 09:30:50,0,0.0,0,0.0,0.0,0.0,0.0
09:23:06,2018-08-16 09:30:51,0,0.0,0,0.0,0.0,0.0,0.0
09:23:07,2018-08-16 09:30:52,0,0.0,0,0.0,0.0,0.0,0.0
09:23:08,2018-08-16 09:30:53,0,0.0,0,0.0,0.0,0.0,0.0
09:23:09,2018-08-16 09:30:54,0,0.0,0,0.0,0.0,0.0,0.0
09:23:10,2018-08-16 09:30:55,0,0.0,0,0.0,0.0,0.0,0.0
09:23:11,2018-08-16 09:30:56,0,0.0,0,0.0,0.0,0.0,0.0
09:23:12,2018-08-16 09:30:58,0,0.0,0,0.0,0.0,0.0,0.0
09:23:13,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
09:23:14,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
09:23:15,2018-08-16 09:31:01,0,0.0,0,0.0,0.0,0.0,0.0
09:23:16,2018-08-16 09:31:02,-11,941.4565,0,0.0,1188.0,941.4565,2129.4565
09:23:17,2018-08-16 09:31:03,-11,930.4565,0,0.0,1188.0,930.4565,2118.4565
09:23:18,2018-08-16 09:31:03,-11,-81.5435,0,0.0,1188.0,-81.5435,1106.4565
09:23:19,2018-08-16 09:31:03,-11,754.4565,0,0.0,1188.0,754.4565,1942.4565
09:23:20,2018-08-16 09:31:04,-11,935.4565,0,0.0,1188.0,935.4565,2123.4565
09:23:21,2018-08-16 09:31:05,-11,-997.5435,0,0.0,1188.0,-997.5435,190.4565
09:23:22,2018-08-16 09:31:06,-11,-1082.5435,0,0.0,1188.0,-1082.5435,105.4565
09:23:23,2018-08-16 09:31:08,-11,-1082.5435,0,0.0,1188.0,-1082.5435,105.4565
09:23:24,2018-08-16 09:31:09,-11,-571.5435,0,0.0,-841.8478,-571.5435,-1413.3913
09:23:25,2018-08-16 09:31:10,-11,-1236.5435,0,0.0,-841.8478,-1236.5435,-2078.3913
09:23:26,2018-08-16 09:31:11,-11,-1236.5435,0,0.0,-841.8478,-1236.5435,-2078.3913
09:23:27,2018-08-16 09:31:12,-16,-1798.6087,0,0.0,-1301.8478,-1798.6087,-3100.4565
09:23:28,2018-08-16 09:31:14,-16,1545.3913,0,0.0,-1301.8478,1545.3913,243.5435
09:23:29,2018-08-16 09:31:14,-16,-1286.6087,0,0.0,-1301.8478,-1286.6087,-2588.4565
09:23:30,2018-08-16 09:31:15,-16,-1286.6087,0,0.0,-1301.8478,-1286.6087,-2588.4565
09:23:31,2018-08-16 09:31:16,-16,-1286.6087,0,0.0,-1301.8478,-1286.6087,-2588.4565
09:23:32,2018-08-16 09:31:18,-16,-1290.6087,0,0.0,-1301.8478,-1290.6087,-2592.4565
09:23:33,2018-08-16 09:31:19,-16,-1302.6087,0,0.0,-1301.8478,-1302.6087,-2604.4565
09:23:34,2018-08-16 09:31:20,-16,-1318.6087,0,0.0,-1301.8478,-1318.6087,-2620.4565
09:23:35,2018-08-16 09:31:21,-16,-1342.6087,0,0.0,-1301.8478,-1342.6087,-2644.4565
09:23:36,2018-08-16 09:31:21,-16,-1342.6087,0,0.0,-1301.8478,-1342.6087,-2644.4565
09:23:37,2018-08-16 09:31:22,-16,-1478.6087,0,0.0,-1301.8478,-1478.6087,-2780.4565
09:23:38,2018-08-16 09:31:24,-16,-1478.6087,12,-959.0,-818.8478,-2437.6087,-3256.4565
09:23:39,2018-08-16 09:31:26,-16,-1478.6087,12,-957.0,-818.8478,-2435.6087,-3254.4565
09:23:40,2018-08-16 09:31:27,-16,-987.6087,12,-959.0,-818.8478,-1946.6087,-2765.4565
09:23:41,2018-08-16 09:31:29,-16,-1008.6087,12,-282.5,-1094.3478,-1291.1087,-2385.4565
09:23:42,2018-08-16 09:31:30,-16,-982.6087,12,-282.5,-1094.3478,-1265.1087,-2359.4565
09:23:43,2018-08-16 09:31:32,-16,-982.6087,12,-285.5,-1094.3478,-1268.1087,-2362.4565
09:23:44,2018-08-16 09:31:32,-16,-982.6087,12,-744.5,-1094.3478,-1727.1087,-2821.4565
09:23:45,2018-08-16 09:31:33,-16,-142.6087,12,-262.5,-1094.3478,-405.1087,-1499.4565
09:23:46,2018-08-16 09:31:34,13,1275.0,12,-239.5,-2752.5,1035.5,-1717.0
09:23:47,2018-08-16 09:31:35,15,1362.0,12,-239.5,-2752.5,1122.5,-1630.0
09:23:48,2018-08-16 09:31:36,15,1362.0,12,-239.5,-2752.5,1122.5,-1630.0
09:23:50,2018-08-16 09:31:37,15,1362.0,12,-239.5,-2752.5,1122.5,-1630.0
09:23:51,2018-08-16 09:31:39,15,1341.0,12,-239.5,-2752.5,1101.5,-1651.0
09:23:52,2018-08-16 09:31:40,15,773.0,12,-239.5,-2752.5,533.5,-2219.0
09:23:53,2018-08-16 09:31:41,15,-131.7073,12,-262.5,-2687.2073,-394.2073,-3081.4146
09:23:54,2018-08-16 09:31:41,15,-131.7073,12,-263.5,-2687.2073,-395.2073,-3082.4146
09:23:55,2018-08-16 09:31:41,15,-131.7073,12,-2003.5,-2687.2073,-2135.2073,-4822.4146
09:23:56,2018-08-16 09:31:42,15,-131.7073,12,1440.5,-2687.2073,1308.7927,-1378.4146
09:23:57,2018-08-16 09:31:42,15,-131.7073,12,1440.5,-2687.2073,1308.7927,-1378.4146
09:23:58,2018-08-16 09:31:44,15,54.2927,12,-791.5,-2687.2073,-737.2073,-3424.4146
09:23:59,2018-08-16 09:31:45,15,-131.7073,12,-791.5,-2687.2073,-923.2073,-3610.4146
09:24:00,2018-08-16 09:31:45,15,-131.7073,12,-791.5,-2687.2073,-923.2073,-3610.4146
09:24:01,2018-08-16 09:31:46,15,-191.7073,12,-791.5,-2687.2073,-983.2073,-3670.4146
09:24:02,2018-08-16 09:31:47,15,57.2927,12,-791.5,-2687.2073,-734.2073,-3421.4146
09:24:03,2018-08-16 09:31:49,15,-420.7073,12,-791.5,-2687.2073,-1212.2073,-3899.4146
09:24:04,2018-08-16 09:31:50,15,-1251.2113,12,-790.5,-4151.2887,-2041.7113,-6193.0
09:24:05,2018-08-16 09:31:51,15,155.7887,12,-767.5,-4151.2887,-611.7113,-4763.0
09:24:06,2018-08-16 09:31:53,15,-1273.2113,12,-767.5,-4151.2887,-2040.7113,-6192.0
09:24:07,2018-08-16 09:31:54,15,-1385.2113,12,-773.5,-4151.2887,-2158.7113,-6310.0
09:24:08,2018-08-16 09:31:55,15,-1462.2113,12,-773.5,-4151.2887,-2235.7113,-6387.0
