wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
13:17:55,2018-08-16 09:31:01,0,0.0,0,0.0,0.0,0.0,0.0
13:17:56,2018-08-16 09:31:01,0,0.0,0,0.0,0.0,0.0,0.0
13:17:57,2018-08-16 09:31:03,0,0.0,0,0.0,0.0,0.0,0.0
13:17:58,2018-08-16 09:31:03,0,0.0,0,0.0,0.0,0.0,0.0
13:17:59,2018-08-16 09:31:04,0,0.0,0,0.0,0.0,0.0,0.0
13:18:00,2018-08-16 09:31:05,0,0.0,0,0.0,0.0,0.0,0.0
13:18:01,2018-08-16 09:31:06,0,0.0,0,0.0,0.0,0.0,0.0
13:18:02,2018-08-16 09:31:08,0,0.0,0,0.0,0.0,0.0,0.0
13:18:03,2018-08-16 09:31:09,86,7666.0,0,0.0,0.0,7666.0,7666.0
13:18:04,2018-08-16 09:31:09,86,9406.0,0,0.0,0.0,9406.0,9406.0
13:18:05,2018-08-16 09:31:09,86,9406.0,0,0.0,0.0,9406.0,9406.0
13:18:06,2018-08-16 09:31:10,86,9406.0,0,0.0,0.0,9406.0,9406.0
13:18:07,2018-08-16 09:31:10,86,7180.0,0,0.0,0.0,7180.0,7180.0
13:18:09,2018-08-16 09:31:11,26,2116.6279,0,0.0,5059.3721,2116.6279,7176.0
13:18:10,2018-08-16 09:31:12,26,3818.6279,0,0.0,5059.3721,3818.6279,8878.0
13:18:11,2018-08-16 09:31:13,26,3818.6279,0,0.0,5059.3721,3818.6279,8878.0
13:18:12,2018-08-16 09:31:14,26,3818.6279,0,0.0,5059.3721,3818.6279,8878.0
13:18:13,2018-08-16 09:31:16,26,3343.6279,0,0.0,5059.3721,3343.6279,8403.0
13:18:14,2018-08-16 09:31:17,26,3756.6279,0,0.0,5059.3721,3756.6279,8816.0
13:18:15,2018-08-16 09:31:18,26,3756.6279,0,0.0,5059.3721,3756.6279,8816.0
13:18:16,2018-08-16 09:31:19,26,3604.6279,0,0.0,5059.3721,3604.6279,8664.0
13:18:17,2018-08-16 09:31:19,26,3604.6279,0,0.0,5059.3721,3604.6279,8664.0
13:18:18,2018-08-16 09:31:20,26,3276.4775,21,5313.0,6829.5225,8589.4775,15419.0
13:18:19,2018-08-16 09:31:22,26,3276.4775,21,5313.0,6829.5225,8589.4775,15419.0
13:18:20,2018-08-16 09:31:24,7,877.0132,21,5313.0,9228.9868,6190.0132,15419.0
13:18:21,2018-08-16 09:31:26,7,877.0132,21,5299.0,9228.9868,6176.0132,15405.0
13:18:22,2018-08-16 09:31:26,7,877.0132,21,5296.0,9228.9868,6173.0132,15402.0
13:18:23,2018-08-16 09:31:28,7,877.0132,21,5296.0,9228.9868,6173.0132,15402.0
13:18:24,2018-08-16 09:31:31,7,877.0132,21,5211.0,9228.9868,6088.0132,15317.0
13:18:25,2018-08-16 09:31:32,7,866.0132,21,5211.0,9228.9868,6077.0132,15306.0
13:18:26,2018-08-16 09:31:32,7,170.0132,21,5211.0,9228.9868,5381.0132,14610.0
13:18:27,2018-08-16 09:31:34,-14,-28.0,-17,-79.0,14610.0,-107.0,14503.0
13:18:28,2018-08-16 09:31:34,-14,0.0,-17,-79.0,14610.0,-79.0,14531.0
13:18:29,2018-08-16 09:31:35,-14,0.0,-17,-85.0,14610.0,-85.0,14525.0
13:18:30,2018-08-16 09:31:36,-14,0.0,-17,-204.0,14610.0,-204.0,14406.0
13:18:31,2018-08-16 09:31:38,-14,-42.0,-17,-204.0,14610.0,-246.0,14364.0
13:18:32,2018-08-16 09:31:39,-14,-54.0,-17,-198.0,14610.0,-252.0,14358.0
13:18:33,2018-08-16 09:31:41,-14,-54.0,-17,-204.0,14610.0,-258.0,14352.0
13:18:34,2018-08-16 09:31:41,-14,-56.0,5,1011.0,20515.0,955.0,21470.0
13:18:35,2018-08-16 09:31:42,-14,-56.0,5,1004.0,20515.0,948.0,21463.0
13:18:36,2018-08-16 09:31:42,-14,-56.0,5,990.0,20515.0,934.0,21449.0
13:18:38,2018-08-16 09:31:45,-14,-70.0,5,926.0,20515.0,856.0,21371.0
13:18:39,2018-08-16 09:31:46,-14,-80.0,5,926.0,20515.0,846.0,21361.0
13:18:40,2018-08-16 09:31:47,53,-1705.0,5,512.2222,20285.7778,-1192.7778,19093.0
13:18:41,2018-08-16 09:31:48,53,-2718.0,5,512.2222,20285.7778,-2205.7778,18080.0
13:18:42,2018-08-16 09:31:49,53,1519.0,5,507.2222,20285.7778,2026.2222,22312.0
13:18:43,2018-08-16 09:31:50,53,1517.0,5,507.2222,20285.7778,2024.2222,22310.0
13:18:45,2018-08-16 09:31:51,53,-2966.0,5,507.2222,20285.7778,-2458.7778,17827.0
13:18:46,2018-08-16 09:31:52,53,-4504.0,5,507.2222,20285.7778,-3996.7778,16289.0
13:18:47,2018-08-16 09:31:54,11,-633.7692,5,507.2222,16556.0085,-126.547,16429.4615
13:18:48,2018-08-16 09:31:55,31,3141.2926,5,507.2222,18907.2469,3648.5148,22555.7617
13:18:49,2018-08-16 09:31:56,31,-470.7074,5,502.2222,18907.2469,31.5148,18938.7617
13:18:50,2018-08-16 09:31:57,31,-470.7074,5,452.2222,18907.2469,-18.4852,18888.7617
13:18:51,2018-08-16 09:31:58,31,-470.7074,5,447.2222,18907.2469,-23.4852,18883.7617
13:18:52,2018-08-16 09:31:59,31,-470.7074,5,447.2222,18907.2469,-23.4852,18883.7617
13:18:53,2018-08-16 09:32:00,31,-470.7074,5,437.2222,18907.2469,-33.4852,18873.7617
13:18:54,2018-08-16 09:32:01,1,-1.0,5,432.2222,20771.7778,431.2222,21203.0
13:18:55,2018-08-16 09:32:02,1,-1.0,5,432.2222,20771.7778,431.2222,21203.0
13:18:56,2018-08-16 09:32:03,1,-1.0,5,432.2222,20771.7778,431.2222,21203.0
13:18:57,2018-08-16 09:32:04,1,-2.0,5,432.2222,20771.7778,430.2222,21202.0
13:18:58,2018-08-16 09:32:05,1,-2.0,5,432.2222,20771.7778,430.2222,21202.0
13:18:59,2018-08-16 09:32:06,1,-2.0,-43,3601.0,21204.0,3599.0,24803.0
13:19:00,2018-08-16 09:32:07,1,-2.0,-43,3601.0,21204.0,3599.0,24803.0
13:19:01,2018-08-16 09:32:08,1,-2.0,-43,3581.0,21204.0,3579.0,24783.0
13:19:02,2018-08-16 09:32:08,1,-2.0,-43,3558.0,21204.0,3556.0,24760.0
13:19:03,2018-08-16 09:32:08,1,180.0,-43,3558.0,21204.0,3738.0,24942.0
13:19:04,2018-08-16 09:32:11,1,-2.0,-43,3558.0,21204.0,3556.0,24760.0
13:19:05,2018-08-16 09:32:11,1,-3.0,-43,3558.0,21204.0,3555.0,24759.0
13:19:06,2018-08-16 09:32:13,5,-739.0,-43,3558.0,21204.0,2819.0,24023.0
13:19:07,2018-08-16 09:32:15,5,-739.0,-43,3590.0,21204.0,2851.0,24055.0
13:19:08,2018-08-16 09:32:15,5,-739.0,-43,3590.0,21204.0,2851.0,24055.0
13:19:09,2018-08-16 09:32:16,5,171.0,-43,3590.0,21204.0,3761.0,24965.0
13:19:10,2018-08-16 09:32:17,5,-739.0,-43,3590.0,21204.0,2851.0,24055.0
13:19:11,2018-08-16 09:32:18,5,-739.0,-43,3644.0,21204.0,2905.0,24109.0
13:19:12,2018-08-16 09:32:18,5,-739.0,-43,3644.0,21204.0,2905.0,24109.0
13:19:13,2018-08-16 09:32:20,5,-654.0,-43,10650.0,21204.0,9996.0,31200.0
13:19:14,2018-08-16 09:32:22,5,-30.0,-43,6539.0,21204.0,6509.0,27713.0
13:19:15,2018-08-16 09:32:22,5,-364.0,-43,6539.0,21204.0,6175.0,27379.0
13:19:16,2018-08-16 09:32:23,5,-364.0,-43,6624.0,21204.0,6260.0,27464.0
13:19:17,2018-08-16 09:32:24,5,-364.0,-43,3644.0,21204.0,3280.0,24484.0
13:19:18,2018-08-16 09:32:25,5,-364.0,-43,3644.0,21204.0,3280.0,24484.0
13:19:19,2018-08-16 09:32:26,5,-364.0,-43,3644.0,21204.0,3280.0,24484.0
13:19:21,2018-08-16 09:32:26,5,-79.0,-43,3601.0,21204.0,3522.0,24726.0
13:19:22,2018-08-16 09:32:26,5,-79.0,-43,3601.0,21204.0,3522.0,24726.0
13:19:23,2018-08-16 09:32:27,5,-309.0,-43,3586.0,21204.0,3277.0,24481.0
13:19:24,2018-08-16 09:32:28,5,-583.0,-43,3586.0,21204.0,3003.0,24207.0
