wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
18:53:31,2018-08-16 09:30:51,0,0.0,0,0.0,0.0,0.0,0.0
18:53:32,2018-08-16 09:30:52,0,0.0,0,0.0,0.0,0.0,0.0
18:53:33,2018-08-16 09:30:52,0,0.0,0,0.0,0.0,0.0,0.0
18:53:34,2018-08-16 09:30:52,0,0.0,0,0.0,0.0,0.0,0.0
18:53:35,2018-08-16 09:30:54,0,0.0,0,0.0,0.0,0.0,0.0
18:53:36,2018-08-16 09:30:55,0,0.0,0,0.0,0.0,0.0,0.0
18:53:37,2018-08-16 09:30:56,0,0.0,0,0.0,0.0,0.0,0.0
18:53:38,2018-08-16 09:30:58,0,0.0,0,0.0,0.0,0.0,0.0
18:53:39,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
18:53:40,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
18:53:41,2018-08-16 09:31:01,0,0.0,0,0.0,0.0,0.0,0.0
18:53:42,2018-08-16 09:31:03,0,0.0,0,0.0,0.0,0.0,0.0
18:53:43,2018-08-16 09:31:04,0,0.0,0,0.0,0.0,0.0,0.0
18:53:44,2018-08-16 09:31:06,0,0.0,48,-63.0,0.0,-63.0,-63.0
18:53:45,2018-08-16 09:31:07,0,0.0,48,-63.0,0.0,-63.0,-63.0
18:53:46,2018-08-16 09:31:10,0,0.0,48,33.0,0.0,33.0,33.0
18:53:47,2018-08-16 09:31:10,0,0.0,48,33.0,0.0,33.0,33.0
18:53:48,2018-08-16 09:31:11,0,0.0,48,33.0,0.0,33.0,33.0
18:53:49,2018-08-16 09:31:11,0,0.0,-1,-1.0,33.0,-1.0,32.0
18:53:50,2018-08-16 09:31:12,0,0.0,-1,105.0,33.0,105.0,138.0
18:53:51,2018-08-16 09:31:13,0,0.0,-1,104.0,33.0,104.0,137.0
18:53:52,2018-08-16 09:31:13,0,0.0,-1,103.0,33.0,103.0,136.0
18:53:53,2018-08-16 09:31:15,0,0.0,-1,223.0,33.0,223.0,256.0
18:53:54,2018-08-16 09:31:17,0,0.0,-1,223.0,33.0,223.0,256.0
18:53:55,2018-08-16 09:31:17,0,0.0,-1,223.0,33.0,223.0,256.0
18:53:57,2018-08-16 09:31:19,12,1960.0,-1,222.0,33.0,2182.0,2215.0
18:53:58,2018-08-16 09:31:20,0,0.0,-1,222.0,5901.0,222.0,6123.0
18:53:59,2018-08-16 09:31:22,0,0.0,-1,220.0,5901.0,220.0,6121.0
18:54:00,2018-08-16 09:31:23,0,0.0,-1,220.0,5901.0,220.0,6121.0
18:54:01,2018-08-16 09:31:24,0,0.0,-1,220.0,5901.0,220.0,6121.0
18:54:02,2018-08-16 09:31:24,0,0.0,-1,220.0,5901.0,220.0,6121.0
18:54:03,2018-08-16 09:31:25,0,0.0,-1,220.0,5901.0,220.0,6121.0
18:54:04,2018-08-16 09:31:25,0,0.0,-1,101.0,10373.2927,101.0,10474.2927
18:54:05,2018-08-16 09:31:26,0,0.0,-1,101.0,10373.2927,101.0,10474.2927
18:54:06,2018-08-16 09:31:27,0,0.0,-1,100.0,10373.2927,100.0,10473.2927
18:54:07,2018-08-16 09:31:29,0,0.0,-1,99.0,10373.2927,99.0,10472.2927
18:54:08,2018-08-16 09:31:31,0,0.0,-1,98.0,10373.2927,98.0,10471.2927
18:54:09,2018-08-16 09:31:33,20,614.4948,-1,98.0,15489.5052,712.4948,16202.0
18:54:10,2018-08-16 09:31:34,20,609.4948,-1,220.0,15489.5052,829.4948,16319.0
18:54:11,2018-08-16 09:31:36,20,567.4948,-1,102.0,15489.5052,669.4948,16159.0
18:54:12,2018-08-16 09:31:36,20,-245.5052,-1,102.0,15489.5052,-143.5052,15346.0
18:54:13,2018-08-16 09:31:37,20,-245.5052,-1,97.0,15489.5052,-148.5052,15341.0
18:54:14,2018-08-16 09:31:39,-81,-6544.0,-1,103.0,15244.0,-6441.0,8803.0
18:54:15,2018-08-16 09:31:40,-81,-163.0,-1,37.0,15244.0,-126.0,15118.0
18:54:16,2018-08-16 09:31:42,-81,-223.0,-1,102.0,15244.0,-121.0,15123.0
18:54:17,2018-08-16 09:31:43,-81,-223.0,-1,103.0,15244.0,-120.0,15124.0
18:54:18,2018-08-16 09:31:43,-61,-183.0,-1,-283.0,15204.0,-466.0,14738.0
18:54:19,2018-08-16 09:31:45,-61,-270.0,-1,-139.0,15204.0,-409.0,14795.0
18:54:20,2018-08-16 09:31:45,-61,-270.0,-1,-239.0,15204.0,-509.0,14695.0
18:54:21,2018-08-16 09:31:46,-61,-7869.0,-1,-294.0,15204.0,-8163.0,7041.0
18:54:22,2018-08-16 09:31:48,-52,-6708.0,-1,-140.0,14043.0,-6848.0,7195.0
18:54:23,2018-08-16 09:31:49,-52,-6730.0,-1,-241.0,14043.0,-6971.0,7072.0
18:54:24,2018-08-16 09:31:50,-52,-6751.0,-1,-139.0,14043.0,-6890.0,7153.0
18:54:25,2018-08-16 09:31:51,-52,-6751.0,-1,-139.0,14043.0,-6890.0,7153.0
18:54:26,2018-08-16 09:31:52,-52,-6751.0,-1,-177.0,14043.0,-6928.0,7115.0
18:54:27,2018-08-16 09:31:53,-52,-2028.0,-1,-176.0,14043.0,-2204.0,11839.0
18:54:28,2018-08-16 09:31:54,-52,-2379.0,-1,-176.0,14043.0,-2555.0,11488.0
18:54:29,2018-08-16 09:31:55,-52,-3120.0,-1,-176.0,14043.0,-3296.0,10747.0
18:54:30,2018-08-16 09:31:56,-9,-540.0,-1,-176.0,11463.0,-716.0,10747.0
18:54:32,2018-08-16 09:31:57,-9,-549.0,-1,-177.0,11463.0,-726.0,10737.0
18:54:33,2018-08-16 09:31:58,-9,-531.0,-1,-177.0,11463.0,-708.0,10755.0
18:54:34,2018-08-16 09:31:59,-9,-531.0,-1,-177.0,11463.0,-708.0,10755.0
18:54:35,2018-08-16 09:32:00,-9,-543.0,43,-145.0,11286.0,-688.0,10598.0
18:54:36,2018-08-16 09:32:01,-9,-549.0,43,-165.0,11286.0,-714.0,10572.0
18:54:37,2018-08-16 09:32:02,-9,-554.0,43,-165.0,11286.0,-719.0,10567.0
18:54:38,2018-08-16 09:32:02,-9,-558.0,43,-166.0,11286.0,-724.0,10562.0
18:54:39,2018-08-16 09:32:03,-9,-558.0,43,-1753.0,11286.0,-2311.0,8975.0
18:54:40,2018-08-16 09:32:03,-9,-558.0,43,-953.0,11286.0,-1511.0,9775.0
18:54:41,2018-08-16 09:32:04,-5,-295.0,43,-953.0,11038.0,-1248.0,9790.0
18:54:42,2018-08-16 09:32:06,-5,-287.0,43,-1353.0,11038.0,-1640.0,9398.0
18:54:43,2018-08-16 09:32:08,-5,-287.0,43,-1757.0,11038.0,-2044.0,8994.0
18:54:44,2018-08-16 09:32:09,-5,-315.0,43,-1583.0,11038.0,-1898.0,9140.0
18:54:45,2018-08-16 09:32:10,-5,-320.0,3,-123.0,9434.0,-443.0,8991.0
18:54:46,2018-08-16 09:32:11,-5,-650.0,3,-123.0,9434.0,-773.0,8661.0
18:54:47,2018-08-16 09:32:12,-5,-760.0,3,-123.0,9434.0,-883.0,8551.0
18:54:48,2018-08-16 09:32:12,-5,-830.0,3,-123.0,9434.0,-953.0,8481.0
18:54:49,2018-08-16 09:32:13,-5,-752.0,3,-543.0,9434.0,-1295.0,8139.0
18:54:50,2018-08-16 09:32:15,-5,-760.0,3,63.0,9434.0,-697.0,8737.0
18:54:51,2018-08-16 09:32:16,-5,-761.0,40,14768.0,9434.0,14007.0,23441.0
18:54:52,2018-08-16 09:32:17,-5,-765.0,40,14728.0,9434.0,13963.0,23397.0
18:54:53,2018-08-16 09:32:18,-5,-175.0,40,14713.0,9434.0,14538.0,23972.0
18:54:54,2018-08-16 09:32:20,-5,-175.0,40,14692.0,9434.0,14517.0,23951.0
18:54:55,2018-08-16 09:32:21,-5,-586.0,40,2488.0,9434.0,1902.0,11336.0
18:54:56,2018-08-16 09:32:21,-5,-761.0,40,2488.0,9434.0,1727.0,11161.0
18:54:57,2018-08-16 09:32:22,-5,-761.0,40,2488.0,9434.0,1727.0,11161.0
18:54:58,2018-08-16 09:32:23,-5,-175.0,40,2487.0,9434.0,2312.0,11746.0
18:54:59,2018-08-16 09:32:24,-5,-175.0,40,10867.0,9434.0,10692.0,20126.0
