wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
11:33:54,2018-08-16 09:30:41,0,0.0,0,0.0,0.0,0.0,0.0
11:33:55,2018-08-16 09:30:42,0,0.0,0,0.0,0.0,0.0,0.0
11:33:56,2018-08-16 09:30:42,0,0.0,0,0.0,0.0,0.0,0.0
11:33:57,2018-08-16 09:30:44,0,0.0,0,0.0,0.0,0.0,0.0
11:33:58,2018-08-16 09:30:45,0,0.0,0,0.0,0.0,0.0,0.0
11:33:59,2018-08-16 09:30:47,0,0.0,0,0.0,0.0,0.0,0.0
11:34:00,2018-08-16 09:30:48,0,0.0,0,0.0,0.0,0.0,0.0
11:34:01,2018-08-16 09:30:49,0,0.0,0,0.0,0.0,0.0,0.0
11:34:02,2018-08-16 09:30:50,0,0.0,0,0.0,0.0,0.0,0.0
11:34:03,2018-08-16 09:30:52,0,0.0,0,0.0,0.0,0.0,0.0
11:34:04,2018-08-16 09:30:53,0,0.0,-50,834.0,0.0,834.0,834.0
11:34:05,2018-08-16 09:30:54,0,0.0,-50,-12032.0,0.0,-12032.0,-12032.0
11:34:06,2018-08-16 09:30:54,0,0.0,-50,-12067.0,0.0,-12067.0,-12067.0
11:34:07,2018-08-16 09:30:55,0,0.0,-50,-12067.0,0.0,-12067.0,-12067.0
11:34:08,2018-08-16 09:30:56,0,0.0,-50,-16009.0,0.0,-16009.0,-16009.0
11:34:09,2018-08-16 09:30:56,0,0.0,-50,-16017.0,0.0,-16017.0,-16017.0
11:34:10,2018-08-16 09:30:58,0,0.0,-50,-16017.0,0.0,-16017.0,-16017.0
11:34:11,2018-08-16 09:30:59,0,0.0,-50,-16018.0,0.0,-16018.0,-16018.0
11:34:12,2018-08-16 09:31:00,0,0.0,-50,-16059.0,0.0,-16059.0,-16059.0
11:34:13,2018-08-16 09:31:00,0,0.0,-50,-16059.0,0.0,-16059.0,-16059.0
11:34:14,2018-08-16 09:31:01,0,0.0,-50,-16939.0,0.0,-16939.0,-16939.0
11:34:15,2018-08-16 09:31:03,0,0.0,-50,-16999.0,0.0,-16999.0,-16999.0
11:34:17,2018-08-16 09:31:03,0,0.0,-50,-16999.0,0.0,-16999.0,-16999.0
11:34:18,2018-08-16 09:31:05,0,0.0,-50,-17024.0,0.0,-17024.0,-17024.0
11:34:19,2018-08-16 09:31:07,0,0.0,-50,-17375.0,0.0,-17375.0,-17375.0
11:34:20,2018-08-16 09:31:09,0,0.0,-50,-17375.0,0.0,-17375.0,-17375.0
11:34:21,2018-08-16 09:31:09,0,0.0,-50,-17379.0,0.0,-17379.0,-17379.0
11:34:22,2018-08-16 09:31:10,0,0.0,-50,-17432.0,0.0,-17432.0,-17432.0
11:34:23,2018-08-16 09:31:12,0,0.0,-50,-17432.0,0.0,-17432.0,-17432.0
11:34:24,2018-08-16 09:31:13,0,0.0,-50,-18071.0,0.0,-18071.0,-18071.0
