timestamp,price,size
2018-08-16 09:30:34,199.7700,1
2018-08-16 09:30:35,199.7700,1
2018-08-16 09:30:36,199.7700,7
2018-08-16 09:30:37,199.8300,1
2018-08-16 09:30:38,199.9200,4
2018-08-16 09:30:39,199.8200,1
2018-08-16 09:30:40,199.7600,3
2018-08-16 09:30:41,199.7600,3
2018-08-16 09:30:42,199.7800,1
2018-08-16 09:30:43,200.4200,4
2018-08-16 09:30:44,200.4200,4
2018-08-16 09:30:45,199.9400,2
2018-08-16 09:30:46,199.9400,4
2018-08-16 09:30:47,199.2100,20
2018-08-16 09:30:48,199.5900,2
2018-08-16 09:30:49,199.9400,20
2018-08-16 09:30:50,199.9400,20
2018-08-16 09:30:51,199.9400,20
2018-08-16 09:30:53,199.7100,1
2018-08-16 09:30:54,199.5400,4
2018-08-16 09:30:55,199.5400,4
2018-08-16 09:30:56,199.5400,1
2018-08-16 09:30:58,199.9600,6
2018-08-16 09:30:59,199.9600,24
2018-08-16 09:31:00,199.9600,24
2018-08-16 09:31:01,201.6500,4
2018-08-16 09:31:02,199.8300,4
2018-08-16 09:31:03,199.7700,4
2018-08-16 09:31:04,197.8400,4
2018-08-16 09:31:06,197.8300,26
2018-08-16 09:31:07,197.8300,26
2018-08-16 09:31:08,197.8600,4
2018-08-16 09:31:09,197.8400,1
2018-08-16 09:31:10,197.8300,1
2018-08-16 09:31:11,197.8300,1
2018-08-16 09:31:12,197.8200,1
2018-08-16 09:31:13,197.8600,4
2018-08-16 09:31:14,197.8200,8
2018-08-16 09:31:15,197.8200,8
2018-08-16 09:31:16,197.8200,8
2018-08-16 09:31:17,201.2800,1
2018-08-16 09:31:18,197.8400,4
2018-08-16 09:31:19,201.2800,4
2018-08-16 09:31:20,201.2700,5
2018-08-16 09:31:21,197.8400,1
2018-08-16 09:31:22,200.4700,4
2018-08-16 09:31:23,200.4700,4
2018-08-16 09:31:24,200.4700,4
2018-08-16 09:31:27,197.8500,20
2018-08-16 09:31:28,197.8200,1
2018-08-16 09:31:29,197.8600,1
2018-08-16 09:31:31,197.8700,1
2018-08-16 09:31:32,200.4700,20
2018-08-16 09:31:33,200.4700,1
2018-08-16 09:31:34,200.4600,14
2018-08-16 09:31:35,200.4700,4
2018-08-16 09:31:36,200.4700,4
2018-08-16 09:31:37,200.4700,20
2018-08-16 09:31:38,200.4700,15
2018-08-16 09:31:39,200.4600,20
2018-08-16 09:31:41,200.4600,20
2018-08-16 09:31:42,200.4700,1
2018-08-16 09:31:43,200.4600,4
2018-08-16 09:31:44,200.4700,1
2018-08-16 09:31:45,200.4600,20
2018-08-16 09:31:46,200.4700,4
2018-08-16 09:31:48,200.4800,20
2018-08-16 09:31:49,200.4400,32
2018-08-16 09:31:50,200.4600,1
2018-08-16 09:31:51,200.4700,4
2018-08-16 09:31:52,200.4700,16
2018-08-16 09:31:53,200.4700,1
2018-08-16 09:31:54,200.4700,20
2018-08-16 09:31:55,200.4600,12
2018-08-16 09:31:56,199.0600,4
2018-08-16 09:31:57,200.4500,17
2018-08-16 09:31:58,200.4500,17
2018-08-16 09:31:59,198.4400,1
2018-08-16 09:32:00,198.4400,20
2018-08-16 09:32:01,198.4400,1
2018-08-16 09:32:02,197.6400,4
2018-08-16 09:32:03,198.4600,1
2018-08-16 09:32:04,200.4500,7
2018-08-16 09:32:05,200.4500,4
2018-08-16 09:32:06,200.4500,4
2018-08-16 09:32:08,200.4700,1
2018-08-16 09:32:09,200.4500,1
2018-08-16 09:32:10,200.4700,1
2018-08-16 09:32:11,200.4600,1
2018-08-16 09:32:12,200.4500,19
2018-08-16 09:32:13,200.4500,20
2018-08-16 09:32:14,200.2500,4
2018-08-16 09:32:15,198.6600,4
2018-08-16 09:32:16,200.4500,13
2018-08-16 09:32:17,201.3700,20
2018-08-16 09:32:18,200.4500,20
2018-08-16 09:32:19,199.1400,20
2018-08-16 09:32:20,199.1400,13
2018-08-16 09:32:21,198.3100,1
2018-08-16 09:32:22,201.3800,16
2018-08-16 09:32:23,201.3900,4
2018-08-16 09:32:24,201.3900,4
2018-08-16 09:32:25,201.3700,4
2018-08-16 09:32:26,201.3700,12
2018-08-16 09:32:27,201.3900,4
2018-08-16 09:32:28,201.3900,4
2018-08-16 09:32:29,201.3900,4
2018-08-16 09:32:30,201.3900,4
2018-08-16 09:32:31,201.3600,4
2018-08-16 09:32:32,198.3500,1
2018-08-16 09:32:33,201.3600,5
2018-08-16 09:32:34,201.3600,5
2018-08-16 09:32:35,200.4300,33
2018-08-16 09:32:36,200.4300,1
2018-08-16 09:32:37,198.3400,1
2018-08-16 09:32:38,200.4200,16
2018-08-16 09:32:39,198.3500,18
2018-08-16 09:32:40,198.3500,18
2018-08-16 09:32:41,198.3500,20
2018-08-16 09:32:42,198.3500,1
2018-08-16 09:32:43,198.3600,14
2018-08-16 09:32:44,198.3700,1
2018-08-16 09:32:45,200.4100,11
2018-08-16 09:32:46,198.3700,13
2018-08-16 09:32:47,199.4400,1
2018-08-16 09:32:48,198.6300,3
2018-08-16 09:32:49,199.4300,1
2018-08-16 09:32:50,198.2900,33
2018-08-16 09:32:51,199.1500,1
2018-08-16 09:32:52,199.1500,1
2018-08-16 09:32:53,199.1500,1
2018-08-16 09:32:55,199.1500,1
2018-08-16 09:32:56,199.1500,1
2018-08-16 09:32:57,199.4200,1
2018-08-16 09:32:58,199.4200,1
2018-08-16 09:33:00,199.4200,1
2018-08-16 09:33:01,199.4100,20
2018-08-16 09:33:02,199.1800,1
2018-08-16 09:33:03,198.1400,1
2018-08-16 09:33:04,199.3800,1
2018-08-16 09:33:06,197.6400,4
2018-08-16 09:33:07,199.4100,1
2018-08-16 09:33:08,199.4000,1
2018-08-16 09:33:09,199.3900,4
2018-08-16 09:33:10,199.4000,18
2018-08-16 09:33:11,199.4600,1
2018-08-16 09:33:12,199.3200,6
2018-08-16 09:33:13,199.3200,1
2018-08-16 09:33:14,199.4600,1
2018-08-16 09:33:15,201.3700,29
2018-08-16 09:33:16,201.3700,1
2018-08-16 09:33:17,201.4000,33
2018-08-16 09:33:18,201.0400,18
2018-08-16 09:33:19,197.6200,4
2018-08-16 09:33:21,197.6300,4
2018-08-16 09:33:22,197.6300,1
2018-08-16 09:33:23,201.3900,4
2018-08-16 09:33:24,197.6500,7
2018-08-16 09:33:25,200.7000,1
2018-08-16 09:33:26,200.7000,20
2018-08-16 09:33:27,200.7000,20
2018-08-16 09:33:28,200.6000,1
2018-08-16 09:33:29,200.6000,1
2018-08-16 09:33:30,200.6900,1
2018-08-16 09:33:31,200.6900,20
2018-08-16 09:33:32,200.5800,9
2018-08-16 09:33:33,200.7600,22
2018-08-16 09:33:34,200.7600,22
2018-08-16 09:33:35,200.7700,12
2018-08-16 09:33:36,200.6700,20
2018-08-16 09:33:37,200.5800,1
2018-08-16 09:33:38,200.5600,8
2018-08-16 09:33:39,200.5600,8
2018-08-16 09:33:40,200.5400,30
2018-08-16 09:33:42,200.0300,8
2018-08-16 09:33:43,200.0300,8
2018-08-16 09:33:44,200.5600,1
2018-08-16 09:33:46,200.7700,38
2018-08-16 09:33:47,200.7900,32
2018-08-16 09:33:48,200.9300,1
2018-08-16 09:33:49,201.2200,1
2018-08-16 09:33:50,201.2200,1
2018-08-16 09:33:52,200.9300,1
2018-08-16 09:33:53,200.9300,15
2018-08-16 09:33:54,200.9300,14
2018-08-16 09:33:55,201.2000,3
2018-08-16 09:33:56,201.2000,1
2018-08-16 09:33:57,201.2000,1
2018-08-16 09:33:58,201.4300,1
2018-08-16 09:33:59,201.2100,1
2018-08-16 09:34:00,201.2100,4
2018-08-16 09:34:01,201.2100,16
2018-08-16 09:34:02,201.4300,5
2018-08-16 09:34:03,201.2000,15
2018-08-16 09:34:04,201.2000,15
2018-08-16 09:34:05,201.3900,1
2018-08-16 09:34:06,201.4400,1
2018-08-16 09:34:08,201.6100,1
2018-08-16 09:34:09,201.4900,1
2018-08-16 09:34:10,200.2000,20
2018-08-16 09:34:11,200.2000,20
2018-08-16 09:34:12,201.3500,1
2018-08-16 09:34:13,200.0300,1
2018-08-16 09:34:14,201.6100,16
2018-08-16 09:34:15,201.6100,20
2018-08-16 09:34:18,201.3500,1
2018-08-16 09:34:19,201.3500,1
2018-08-16 09:34:20,201.3500,1
2018-08-16 09:34:21,200.0200,14
2018-08-16 09:34:22,201.3500,1
2018-08-16 09:34:23,201.6200,41
2018-08-16 09:34:24,201.8300,1
2018-08-16 09:34:25,201.8300,4
2018-08-16 09:34:26,198.3200,33
2018-08-16 09:34:27,201.6200,20
2018-08-16 09:34:28,201.6200,4
2018-08-16 09:34:29,201.8200,1
2018-08-16 09:34:30,201.6300,1
2018-08-16 09:34:31,201.6300,1
2018-08-16 09:34:32,201.6300,7
2018-08-16 09:34:33,201.8100,1
2018-08-16 09:34:34,201.8100,1
2018-08-16 09:34:35,198.5100,4
2018-08-16 09:34:36,198.5100,20
2018-08-16 09:34:37,198.3200,1
2018-08-16 09:34:38,201.8000,1
2018-08-16 09:34:39,198.5200,20
2018-08-16 09:34:40,198.5400,1
2018-08-16 09:34:41,201.8000,1
2018-08-16 09:34:42,198.5400,1
2018-08-16 09:34:43,198.6800,1
2018-08-16 09:34:44,198.7100,4
2018-08-16 09:34:45,199.2800,5
2018-08-16 09:34:46,200.0000,20
2018-08-16 09:34:47,198.3000,4
2018-08-16 09:34:48,201.5100,20
2018-08-16 09:34:49,200.0100,1
2018-08-16 09:34:50,200.0100,1
2018-08-16 09:34:51,200.0100,8
2018-08-16 09:34:52,201.5000,4
2018-08-16 09:34:54,200.0200,1
2018-08-16 09:34:55,200.0200,1
2018-08-16 09:34:56,198.2600,23
2018-08-16 09:34:57,201.4900,11
2018-08-16 09:34:58,200.0300,14
2018-08-16 09:34:59,201.4800,20
2018-08-16 09:35:00,201.4800,1
2018-08-16 09:35:01,198.1500,39
2018-08-16 09:35:02,201.3300,1
2018-08-16 09:35:03,201.3300,1
2018-08-16 09:35:04,201.4000,2
2018-08-16 09:35:05,201.4000,2
2018-08-16 09:35:06,200.0200,9
2018-08-16 09:35:07,200.9200,1
2018-08-16 09:35:08,200.0100,13
2018-08-16 09:35:09,200.0100,5
2018-08-16 09:35:10,201.3600,1
2018-08-16 09:35:11,201.3600,1
2018-08-16 09:35:13,201.3600,2
2018-08-16 09:35:14,201.3600,2
2018-08-16 09:35:15,201.3700,1
2018-08-16 09:35:16,201.3600,1
2018-08-16 09:35:18,200.0100,8
2018-08-16 09:35:20,201.3700,1
2018-08-16 09:35:21,200.6100,20
2018-08-16 09:35:22,200.0000,20
2018-08-16 09:35:23,201.3700,20
2018-08-16 09:35:24,201.3700,1
2018-08-16 09:35:25,199.9800,6
2018-08-16 09:35:26,201.4400,20
2018-08-16 09:35:27,201.4400,1
2018-08-16 09:35:28,200.8400,20
2018-08-16 09:35:29,201.4400,3
2018-08-16 09:35:30,199.9800,1
2018-08-16 09:35:31,200.7100,1
2018-08-16 09:35:32,200.7100,1
2018-08-16 09:35:33,199.9800,1
2018-08-16 09:35:34,201.4500,20
2018-08-16 09:35:35,201.4500,4
2018-08-16 09:35:36,201.4500,4
2018-08-16 09:35:37,200.9200,1
2018-08-16 09:35:38,200.9200,1
2018-08-16 09:35:39,201.0600,1
2018-08-16 09:35:40,201.4600,2
2018-08-16 09:35:41,200.9900,1
2018-08-16 09:35:42,200.9200,1
2018-08-16 09:35:43,199.9800,1
2018-08-16 09:35:44,200.9900,1
2018-08-16 09:35:45,200.9900,1
2018-08-16 09:35:47,201.4600,1
2018-08-16 09:35:48,201.4600,1
2018-08-16 09:35:49,200.4900,5
2018-08-16 09:35:50,201.4600,4
2018-08-16 09:35:51,201.4600,4
2018-08-16 09:35:53,201.4600,4
2018-08-16 09:35:54,201.4600,1
2018-08-16 09:35:55,201.4700,16
2018-08-16 09:35:56,201.4600,1
2018-08-16 09:35:57,201.4800,3
2018-08-16 09:35:59,201.4800,1
2018-08-16 09:36:00,201.4700,1
