wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
20:10:57,2018-08-16 10:48:23,106,27272.5427,402,-1614206.6586,32949209.1159,-1586934.1159,31362275.0
20:10:58,2018-08-16 10:48:24,106,27237.5427,402,191297.1596,32949209.1159,218534.7023,33167743.8182
20:10:59,2018-08-16 10:48:25,106,27200.5427,402,2022823.8697,32949209.1159,2050024.4124,34999233.5283
20:11:00,2018-08-16 10:48:26,106,27200.5427,402,1742773.8065,32949209.1159,1769974.3492,34719183.4651
20:11:01,2018-08-16 10:48:27,106,27200.5427,402,2300884.3092,32949209.1159,2328084.8519,35277293.9677
20:11:02,2018-08-16 10:48:28,106,27160.5427,402,2554409.2674,32949209.1159,2581569.81,35530778.9259
20:11:03,2018-08-16 10:48:29,106,27158.5427,402,11883.3414,32949209.1159,39041.8841,32988251.0
20:11:04,2018-08-16 10:48:30,106,17279.1741,402,11883.3414,32965408.4844,29162.5156,32994571.0
20:11:05,2018-08-16 10:48:31,106,13822.0186,382,2367524.723,33140193.851,2381346.7416,35521540.5926
20:11:06,2018-08-16 10:48:31,106,-16737.9814,382,2367524.723,33140193.851,2350786.7416,35490980.5926
20:11:08,2018-08-16 10:48:33,106,17324.0186,362,271970.4846,33311425.062,289294.5032,33600719.5652
20:11:09,2018-08-16 10:48:34,106,12333.9859,324,134597.4366,33641558.3956,146931.4226,33788489.8182
20:11:10,2018-08-16 10:48:35,106,13242.8106,305,126704.3771,33806489.2214,139947.1876,33946436.4091
20:11:11,2018-08-16 10:48:36,106,13240.8106,305,1679015.968,33806489.2214,1692256.7786,35498746.0
20:11:12,2018-08-16 10:48:37,106,13200.8106,305,1197772.0656,33806489.2214,1210972.8761,35017462.0976
20:11:13,2018-08-16 10:48:38,106,13200.8106,305,1648815.968,33806489.2214,1662016.7786,35468506.0
20:11:14,2018-08-16 10:48:40,106,13272.8106,286,1510001.2028,33969158.8719,1523274.0133,35492432.8852
20:11:15,2018-08-16 10:48:41,106,13268.8106,246,1011431.8955,34311621.2939,1024700.7061,35336322.0
20:11:16,2018-08-16 10:48:41,106,13268.8106,206,846971.4247,34654083.716,860240.2352,35514323.9512
20:11:17,2018-08-16 10:48:42,106,14871.8106,201,1267772.0655,34696891.5187,1282643.876,35979535.3947
20:11:18,2018-08-16 10:48:44,106,9824.1711,201,5941.6707,34702820.1582,15765.8418,34718586.0
20:11:19,2018-08-16 10:48:45,106,12635.6717,200,1475838.0361,34724086.2181,1488473.7078,36212559.9259
20:11:20,2018-08-16 10:48:46,143,14714.5863,180,1177204.8991,34944197.5145,1191919.4855,36136117.0
20:11:21,2018-08-16 10:48:47,106,-2824.7264,140,683236.4771,35363156.2493,680411.7507,36043568.0
20:11:22,2018-08-16 10:48:48,106,1469.2736,143,-194133.0229,35363156.2493,-192663.7493,35170492.5
20:11:23,2018-08-16 10:48:49,106,-2710.7264,143,179348.6571,35363156.2493,176637.9307,35539794.18
20:11:24,2018-08-16 10:48:50,106,-2712.7264,143,232790.6732,35363156.2493,230077.9468,35593234.1961
20:11:25,2018-08-16 10:48:51,106,-2742.7264,143,-30110.279,35363156.2493,-32853.0054,35330303.2439
20:11:26,2018-08-16 10:48:51,106,-6821.7264,143,-30110.279,35363156.2493,-36932.0054,35326224.2439
20:11:27,2018-08-16 10:48:52,106,-41304.7264,143,-30110.279,35363156.2493,-71415.0054,35291741.2439
20:11:28,2018-08-16 10:48:54,106,-53978.44,143,-30110.279,35364428.9629,-84088.719,35280340.2439
20:11:29,2018-08-16 10:48:55,106,-25774.44,143,-30110.279,35364428.9629,-55884.719,35308544.2439
20:11:30,2018-08-16 10:48:56,106,-23948.44,103,-45080.3794,35769266.0194,-69028.8194,35700237.2
20:11:31,2018-08-16 10:48:57,106,-25712.44,102,-44642.7058,35779386.9458,-70355.1458,35709031.8
20:11:32,2018-08-16 10:48:58,106,-25775.44,83,431153.9923,35971684.5477,405378.5523,36377063.1
20:11:33,2018-08-16 10:48:59,106,-25818.44,83,-36326.9077,35971684.5477,-62145.3477,35909539.2
20:11:34,2018-08-16 10:49:00,106,-12129.2301,63,-42292.1744,36219928.8661,-54421.4046,36165507.4615
20:11:35,2018-08-16 10:49:01,106,-7607.0176,63,-42292.1744,36214835.6535,-49899.192,36164936.4615
20:11:36,2018-08-16 10:49:01,106,-15450.0176,63,425873.364,36214835.6535,410423.3465,36625259.0
20:11:37,2018-08-16 10:49:03,124,-17935.0176,63,212125.814,36214835.6535,194190.7965,36409026.45
20:11:39,2018-08-16 10:49:04,106,-11411.5795,66,62891.7569,36213323.2155,51480.1774,36264803.3929
20:11:40,2018-08-16 10:49:05,106,-3970.5795,66,81748.8998,36213323.2155,77778.3202,36291101.5357
20:11:41,2018-08-16 10:49:06,106,-3650.5795,66,293113.364,36213323.2155,289462.7845,36502786.0
20:11:42,2018-08-16 10:49:07,106,-3650.5795,66,338673.364,36213323.2155,335022.7845,36548346.0
20:11:43,2018-08-16 10:49:08,106,14705.4205,66,-91245.0954,36213323.2155,-76539.6749,36136783.5405
20:11:44,2018-08-16 10:49:09,106,14743.4205,66,11769.964,36213323.2155,26513.3845,36239836.6
20:11:45,2018-08-16 10:49:10,106,14741.4205,66,118426.0426,36213323.2155,133167.4631,36346490.6786
20:11:46,2018-08-16 10:49:11,106,14787.4205,69,7612.081,36213323.2155,22399.5015,36235722.717
20:11:47,2018-08-16 10:49:12,106,14787.4205,72,-33218.956,36213323.2155,-18431.5355,36194891.68
20:11:48,2018-08-16 10:49:13,106,14741.4205,72,-232855.5392,36213323.2155,-218114.1187,35995209.0968
20:11:49,2018-08-16 10:49:14,106,14739.4205,75,-126477.136,36213323.2155,-111737.7155,36101585.5
20:11:50,2018-08-16 10:49:15,106,14739.4205,75,-120163.636,36213323.2155,-105424.2155,36107899.0
20:11:51,2018-08-16 10:49:16,106,14739.4205,75,-258615.136,36213323.2155,-243875.7155,35969447.5
20:11:52,2018-08-16 10:49:16,106,82.4205,75,-258615.136,36213323.2155,-258532.7155,35954790.5
20:11:53,2018-08-16 10:49:16,106,-10311.5795,75,-258615.136,36213323.2155,-268926.7155,35944396.5
20:11:54,2018-08-16 10:49:19,106,-149.5795,75,-304612.636,36213323.2155,-304762.2155,35908561.0
20:11:55,2018-08-16 10:49:20,106,-336.5795,75,-9373.4569,36213323.2155,-9710.0364,36203613.1791
20:11:56,2018-08-16 10:49:21,106,-336.5795,75,91924.6775,36213323.2155,91588.0979,36304911.3134
20:11:57,2018-08-16 10:49:22,106,-336.5795,75,96402.2894,36213323.2155,96065.7099,36309388.9254
20:11:58,2018-08-16 10:49:23,106,-494.5795,75,80730.6476,36213323.2155,80236.0681,36293559.2836
20:11:59,2018-08-16 10:49:24,106,-558.5795,75,-282632.2788,36213323.2155,-283190.8583,35930132.3571
20:12:00,2018-08-16 10:49:25,106,-600.5795,75,-277.9421,36213323.2155,-878.5216,36212444.6939
20:12:01,2018-08-16 10:49:26,106,-600.5795,75,191445.0171,36213323.2155,190844.4376,36404167.6531
20:12:02,2018-08-16 10:49:27,106,-600.5795,75,361343.2464,36213323.2155,360742.6669,36574065.8824
20:12:03,2018-08-16 10:49:28,106,-600.5795,75,410843.2464,36213323.2155,410242.6669,36623565.8824
20:12:04,2018-08-16 10:49:30,106,-680.5795,35,-142152.5634,36699783.143,-142833.143,36556950.0
20:12:05,2018-08-16 10:49:31,106,8294.7212,38,-142348.5634,36699783.143,-134053.8422,36565729.3007
20:12:06,2018-08-16 10:49:32,106,-314.2788,38,-146024.5634,36711325.9152,-146338.8422,36564987.073
20:12:07,2018-08-16 10:49:32,106,-3504.2788,38,-184188.5634,36711325.9152,-187692.8422,36523633.073
20:12:08,2018-08-16 10:49:33,114,-21069.4235,38,-146528.5634,36711382.2121,-167597.987,36543784.2251
20:12:09,2018-08-16 10:49:35,106,-23675.078,38,-121944.5634,36710387.7121,-145619.6415,36564768.0706
20:12:10,2018-08-16 10:49:36,106,33608.922,38,53161.4366,36710387.7121,86770.3585,36797158.0706
20:12:11,2018-08-16 10:49:37,106,33568.922,38,-148516.5634,36710387.7121,-114947.6415,36595440.0706
20:12:12,2018-08-16 10:49:38,106,33527.922,38,-170764.5634,36710387.7121,-137236.6415,36573151.0706
