wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
18:17:01,2018-08-16 09:30:32,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:02,2018-08-16 09:30:32,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:04,2018-08-16 09:30:32,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:05,2018-08-16 09:30:36,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:06,2018-08-16 09:30:36,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:07,2018-08-16 09:30:38,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:08,2018-08-16 09:30:39,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:09,2018-08-16 09:30:39,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:10,2018-08-16 09:30:41,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:11,2018-08-16 09:30:42,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:12,2018-08-16 09:30:42,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
18:17:13,2018-08-16 09:30:44,0,0.0,3,-3.0,0,0.0,0.0,-3.0,-3.0
18:17:14,2018-08-16 09:30:44,0,0.0,3,0.0,0,0.0,0.0,0.0,0.0
18:17:15,2018-08-16 09:30:46,0,0.0,3,-13.0,0,0.0,12.0,-13.0,-1.0
18:17:16,2018-08-16 09:30:47,0,0.0,3,-13.0,0,0.0,12.0,-13.0,-1.0
18:17:17,2018-08-16 09:30:47,0,0.0,3,-13.0,0,0.0,12.0,-13.0,-1.0
18:17:18,2018-08-16 09:30:47,0,0.0,3,-13.0,0,0.0,12.0,-13.0,-1.0
18:17:19,2018-08-16 09:30:50,0,0.0,3,-15.0,0,0.0,12.0,-15.0,-3.0
18:17:20,2018-08-16 09:30:51,0,0.0,3,-12.0,0,0.0,12.0,-12.0,-0.0
18:17:21,2018-08-16 09:30:51,0,0.0,3,-12.0,0,0.0,12.0,-12.0,-0.0
18:17:22,2018-08-16 09:30:53,0,0.0,3,-12.0,0,0.0,12.0,-12.0,-0.0
18:17:23,2018-08-16 09:30:53,0,0.0,3,-9.0,0,0.0,12.0,-9.0,3.0
18:17:24,2018-08-16 09:30:55,0,0.0,3,-9.0,0,0.0,12.0,-9.0,3.0
18:17:25,2018-08-16 09:30:56,0,0.0,3,-9.0,0,0.0,12.0,-9.0,3.0
18:17:26,2018-08-16 09:30:56,0,0.0,3,-9.0,0,0.0,12.0,-9.0,3.0
18:17:27,2018-08-16 09:30:58,0,0.0,3,-12.0,0,0.0,12.0,-12.0,-0.0
18:17:28,2018-08-16 09:30:59,0,0.0,3,-15.0,0,0.0,12.0,-15.0,-3.0
18:17:29,2018-08-16 09:31:00,0,0.0,3,-15.0,0,0.0,12.0,-15.0,-3.0
18:17:30,2018-08-16 09:31:01,0,0.0,3,-15.0,0,0.0,12.0,-15.0,-3.0
18:17:31,2018-08-16 09:31:02,0,0.0,3,3.0,0,0.0,12.0,3.0,15.0
18:17:32,2018-08-16 09:31:02,0,0.0,3,3.0,0,0.0,12.0,3.0,15.0
18:17:33,2018-08-16 09:31:05,0,0.0,3,3.0,0,0.0,12.0,3.0,15.0
18:17:34,2018-08-16 09:31:05,0,0.0,3,3.0,0,0.0,12.0,3.0,15.0
