wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
23:18:34,2018-08-16 09:30:54,0,0.0,0,0.0,0.0,0.0,0.0
23:18:35,2018-08-16 09:30:55,0,0.0,0,0.0,0.0,0.0,0.0
23:18:36,2018-08-16 09:30:55,0,0.0,0,0.0,0.0,0.0,0.0
23:18:37,2018-08-16 09:30:57,0,0.0,0,0.0,0.0,0.0,0.0
23:18:38,2018-08-16 09:30:57,0,0.0,0,0.0,0.0,0.0,0.0
23:18:39,2018-08-16 09:30:57,0,0.0,0,0.0,0.0,0.0,0.0
23:18:40,2018-08-16 09:30:58,0,0.0,0,0.0,0.0,0.0,0.0
23:18:41,2018-08-16 09:30:58,0,0.0,0,0.0,0.0,0.0,0.0
23:18:42,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
23:18:43,2018-08-16 09:30:59,0,0.0,0,0.0,0.0,0.0,0.0
23:18:44,2018-08-16 09:31:00,0,0.0,0,0.0,-14.0,0.0,-14.0
23:18:45,2018-08-16 09:31:01,0,0.0,20,-3259.0,-34.0,-3259.0,-3293.0
23:18:46,2018-08-16 09:31:01,0,0.0,20,2900.0,-34.0,2900.0,2866.0
23:18:47,2018-08-16 09:31:01,0,0.0,20,2900.0,-34.0,2900.0,2866.0
23:18:48,2018-08-16 09:31:03,0,0.0,20,2900.0,-34.0,2900.0,2866.0
23:18:49,2018-08-16 09:31:05,0,0.0,20,2900.0,-34.0,2900.0,2866.0
23:18:50,2018-08-16 09:31:06,0,0.0,20,2900.0,-34.0,2900.0,2866.0
23:18:51,2018-08-16 09:31:08,0,0.0,30,4326.0,-34.0,4326.0,4292.0
23:18:52,2018-08-16 09:31:10,0,0.0,30,4306.0,-34.0,4306.0,4272.0
23:18:53,2018-08-16 09:31:12,0,0.0,30,4302.0,-34.0,4302.0,4268.0
23:18:55,2018-08-16 09:31:12,0,0.0,30,4302.0,-34.0,4302.0,4268.0
23:18:56,2018-08-16 09:31:15,0,0.0,-14,-14.0,4326.0,-14.0,4312.0
23:18:57,2018-08-16 09:31:16,0,0.0,-14,-14.0,4326.0,-14.0,4312.0
23:18:58,2018-08-16 09:31:17,0,0.0,-14,-28.0,4326.0,-28.0,4298.0
23:18:59,2018-08-16 09:31:18,0,0.0,-14,-28.0,4326.0,-28.0,4298.0
23:19:00,2018-08-16 09:31:19,0,0.0,-14,-28.0,4326.0,-28.0,4298.0
23:19:01,2018-08-16 09:31:20,0,0.0,-14,-28.0,4326.0,-28.0,4298.0
23:19:02,2018-08-16 09:31:22,4,-68.6,-14,3884.0,4485.25,3815.4,8300.65
23:19:03,2018-08-16 09:31:24,9,-163.35,-14,-28.0,4446.85,-191.35,4255.5
23:19:04,2018-08-16 09:31:27,9,-163.35,-14,896.0,4446.85,732.65,5179.5
23:19:05,2018-08-16 09:31:28,9,881.65,-14,896.0,4446.85,1777.65,6224.5
23:19:06,2018-08-16 09:31:29,9,-144.35,10,610.0,5342.85,465.65,5808.5
23:19:07,2018-08-16 09:31:30,9,-144.35,10,610.0,5342.85,465.65,5808.5
23:19:08,2018-08-16 09:31:31,9,874.65,10,629.0,5342.85,1503.65,6846.5
23:19:09,2018-08-16 09:31:32,9,-157.35,10,626.0,5342.85,468.65,5811.5
23:19:10,2018-08-16 09:31:33,9,886.65,10,626.0,5342.85,1512.65,6855.5
23:19:11,2018-08-16 09:31:34,9,190.836,10,625.0,5500.9,815.836,6316.736
23:19:12,2018-08-16 09:31:36,9,208.836,10,625.0,5500.9,833.836,6334.736
23:19:13,2018-08-16 09:31:37,9,208.836,10,620.0,5500.9,828.836,6329.736
23:19:14,2018-08-16 09:31:37,9,199.836,10,620.0,5500.9,819.836,6320.736
23:19:15,2018-08-16 09:31:39,9,201.836,16,271.7143,5771.1857,473.5503,6244.736
23:19:16,2018-08-16 09:31:40,9,201.836,16,313.7143,5771.1857,515.5503,6286.736
23:19:17,2018-08-16 09:31:40,9,199.836,16,312.7143,5771.1857,512.5503,6283.736
23:19:18,2018-08-16 09:31:41,9,199.836,16,-790.2857,5771.1857,-590.4497,5180.736
23:19:19,2018-08-16 09:31:41,9,199.836,16,-790.2857,5771.1857,-590.4497,5180.736
23:19:20,2018-08-16 09:31:43,9,199.836,16,121.3714,5801.5286,321.2074,6122.736
23:19:21,2018-08-16 09:31:45,9,199.836,16,-347.6286,5801.5286,-147.7926,5653.736
23:19:22,2018-08-16 09:31:45,9,199.836,16,-347.6286,5801.5286,-147.7926,5653.736
23:19:23,2018-08-16 09:31:46,9,199.836,16,-347.6286,5801.5286,-147.7926,5653.736
23:19:24,2018-08-16 09:31:46,9,172.836,16,-358.6286,5801.5286,-185.7926,5615.736
23:19:25,2018-08-16 09:31:47,9,163.836,16,-358.6286,5801.5286,-194.7926,5606.736
23:19:26,2018-08-16 09:31:48,9,208.836,16,-358.6286,5801.5286,-149.7926,5651.736
23:19:27,2018-08-16 09:31:50,9,208.836,16,-358.6286,5801.5286,-149.7926,5651.736
23:19:28,2018-08-16 09:31:51,9,208.836,16,-2742.6286,5801.5286,-2533.7926,3267.736
23:19:29,2018-08-16 09:31:52,-19,3388.0,16,-2847.6286,6381.6286,540.3714,6922.0
23:19:30,2018-08-16 09:31:53,-19,3369.0,16,-2847.6286,6381.6286,521.3714,6903.0
23:19:31,2018-08-16 09:31:54,-19,3352.0,16,-2854.6286,6381.6286,497.3714,6879.0
23:19:32,2018-08-16 09:31:55,-19,2913.0,16,-2854.6286,6381.6286,58.3714,6440.0
23:19:33,2018-08-16 09:31:56,-19,2913.0,16,-2870.6286,6381.6286,42.3714,6424.0
23:19:34,2018-08-16 09:31:57,-19,2908.0,16,-2870.6286,6381.6286,37.3714,6419.0
23:19:36,2018-08-16 09:31:58,-19,3284.0,16,-2854.6286,6381.6286,429.3714,6811.0
23:19:37,2018-08-16 09:31:58,-19,3284.0,16,-2854.6286,6381.6286,429.3714,6811.0
23:19:38,2018-08-16 09:31:59,-19,3263.0,16,-2854.6286,6381.6286,408.3714,6790.0
23:19:39,2018-08-16 09:32:01,-19,3258.0,16,-2854.6286,6381.6286,403.3714,6785.0
23:19:40,2018-08-16 09:32:01,-19,3046.0,16,-2854.6286,6381.6286,191.3714,6573.0
23:19:41,2018-08-16 09:32:03,-19,2881.0,16,-2854.6286,6381.6286,26.3714,6408.0
23:19:42,2018-08-16 09:32:04,-19,3089.0,16,-2854.6286,6381.6286,234.3714,6616.0
23:19:43,2018-08-16 09:32:05,-19,2881.0,-17,-13.0,3543.0,2868.0,6411.0
23:19:44,2018-08-16 09:32:07,-19,2881.0,-17,361.0,3543.0,3242.0,6785.0
23:19:45,2018-08-16 09:32:07,-19,2875.0,-17,344.0,3543.0,3219.0,6762.0
23:19:46,2018-08-16 09:32:07,-19,671.0,-17,344.0,3543.0,1015.0,4558.0
23:19:47,2018-08-16 09:32:08,-19,671.0,-17,344.0,3543.0,1015.0,4558.0
23:19:48,2018-08-16 09:32:10,0,0.0,-17,327.0,4214.0,327.0,4541.0
23:19:49,2018-08-16 09:32:10,0,0.0,-17,327.0,4214.0,327.0,4541.0
23:19:50,2018-08-16 09:32:12,0,0.0,-17,327.0,4214.0,327.0,4541.0
23:19:51,2018-08-16 09:32:13,0,0.0,-17,327.0,4214.0,327.0,4541.0
23:19:52,2018-08-16 09:32:15,0,0.0,-17,294.0,4214.0,294.0,4508.0
23:19:53,2018-08-16 09:32:15,0,0.0,-17,293.0,4214.0,293.0,4507.0
23:19:54,2018-08-16 09:32:16,0,0.0,-17,293.0,4214.0,293.0,4507.0
23:19:55,2018-08-16 09:32:18,0,0.0,-17,-13.0,4214.0,-13.0,4201.0
23:19:56,2018-08-16 09:32:18,0,0.0,-17,-13.0,4214.0,-13.0,4201.0
23:19:57,2018-08-16 09:32:18,0,0.0,-17,-13.0,4214.0,-13.0,4201.0
23:19:58,2018-08-16 09:32:20,0,0.0,-17,-13.0,4214.0,-13.0,4201.0
23:19:59,2018-08-16 09:32:21,0,0.0,-17,-30.0,4214.0,-30.0,4184.0
23:20:01,2018-08-16 09:32:21,0,0.0,-17,-30.0,4214.0,-30.0,4184.0
23:20:02,2018-08-16 09:32:23,0,0.0,-17,-30.0,4214.0,-30.0,4184.0
23:20:03,2018-08-16 09:32:24,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:04,2018-08-16 09:32:26,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:05,2018-08-16 09:32:26,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:06,2018-08-16 09:32:27,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:07,2018-08-16 09:32:28,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:08,2018-08-16 09:32:31,0,0.0,-17,-47.0,4214.0,-47.0,4167.0
23:20:09,2018-08-16 09:32:31,0,0.0,-17,-58.0,4214.0,-58.0,4156.0
23:20:10,2018-08-16 09:32:33,0,0.0,-17,-58.0,4214.0,-58.0,4156.0
23:20:11,2018-08-16 09:32:34,0,0.0,-17,-60.0,4214.0,-60.0,4154.0
23:20:12,2018-08-16 09:32:35,12,-1336.0,-17,-30.0,4097.0,-1366.0,2731.0
23:20:13,2018-08-16 09:32:36,55,-6616.0,-17,-64.0,4097.0,-6680.0,-2583.0
23:20:14,2018-08-16 09:32:37,55,-6616.0,-17,-64.0,4097.0,-6680.0,-2583.0
23:20:15,2018-08-16 09:32:38,55,-6616.0,-17,-94.0,4097.0,-6710.0,-2613.0
23:20:16,2018-08-16 09:32:39,55,-5076.0,-17,-95.0,4097.0,-5171.0,-1074.0
23:20:17,2018-08-16 09:32:39,55,-5076.0,-17,-98.0,4097.0,-5174.0,-1077.0
23:20:18,2018-08-16 09:32:40,55,-5076.0,-17,-98.0,4097.0,-5174.0,-1077.0
23:20:19,2018-08-16 09:32:40,55,-5560.0,-17,-98.0,4097.0,-5658.0,-1561.0
