wall_time,sim_time,symbol,event,side,price,lots,detail
20:10:57,2018-08-16 10:48:23,CS1,MM_SUSPENDED,,,,warming up (1/15 cycles)
20:10:57,2018-08-16 10:48:23,CS2,EXTREME_BID,BUY,1.0,3,bid fixed empty batch1 — pos=+402L
20:10:57,2018-08-16 10:48:23,CS2,EXTREME_BID,BUY,2.0,3,bid fixed empty batch1 — pos=+402L
20:10:57,2018-08-16 10:48:23,CS2,EXTREME_BID,BUY,3.0,3,bid fixed empty batch1 — pos=+402L
20:10:57,2018-08-16 10:48:23,CS2,EXTREME_BID,BUY,4.0,3,bid fixed empty batch1 — pos=+402L
20:10:57,2018-08-16 10:48:23,CS2,MM_SUSPENDED,,,,empty book — window reset
20:10:59,2018-08-16 10:48:25,CS1,MM_SUSPENDED,,,,warming up (2/15 cycles)
20:10:59,2018-08-16 10:48:25,CS2,EXTREME_BID,BUY,114.34,3,bid tier0 thin vol=53L batch2 — ref_ask=127.05 pos=+402L
20:10:59,2018-08-16 10:48:25,CS2,EXTREME_BID,BUY,95.29,3,bid tier1 thin vol=53L batch2 — ref_ask=127.05 pos=+402L
20:10:59,2018-08-16 10:48:25,CS2,EXTREME_BID,BUY,63.52,3,bid tier2 thin vol=53L batch2 — ref_ask=127.05 pos=+402L
20:10:59,2018-08-16 10:48:25,CS2,MM_SUSPENDED,,,,warming up (1/15 cycles)
20:11:01,2018-08-16 10:48:27,CS1,MM_SUSPENDED,,,,warming up (3/15 cycles)
20:11:01,2018-08-16 10:48:27,CS2,EXTREME_ASK,SELL,400.0,3,ask fixed empty batch1 — pos=+402L
20:11:01,2018-08-16 10:48:27,CS2,EXTREME_ASK,SELL,500.0,3,ask fixed empty batch1 — pos=+402L
20:11:01,2018-08-16 10:48:27,CS2,EXTREME_ASK,SELL,600.0,3,ask fixed empty batch1 — pos=+402L
20:11:01,2018-08-16 10:48:27,CS2,EXTREME_ASK,SELL,700.0,3,ask fixed empty batch1 — pos=+402L
20:11:01,2018-08-16 10:48:27,CS2,STAB_RESET,,,,empty book — window cleared
20:11:01,2018-08-16 10:48:27,CS2,MM_SUSPENDED,,,,empty book — window reset
20:11:03,2018-08-16 10:48:29,CS1,MM_SUSPENDED,,,,warming up (4/15 cycles)
20:11:03,2018-08-16 10:48:29,CS2,EXTREME_ASK,SELL,125.77,201,ask tier0 thin vol=14L batch2 — ref_bid=114.34 pos=+402L
20:11:03,2018-08-16 10:48:29,CS2,EXTREME_ASK,SELL,142.92,121,ask tier1 thin vol=14L batch2 — ref_bid=114.34 pos=+402L
20:11:03,2018-08-16 10:48:29,CS2,EXTREME_ASK,SELL,171.51,80,ask tier2 thin vol=14L batch2 — ref_bid=114.34 pos=+402L
20:11:03,2018-08-16 10:48:29,CS2,MM_SUSPENDED,,,,empty book — window reset
20:11:04,2018-08-16 10:48:30,CS1,ARB_DETECT,,102.28/101.97,98,agg_bid=233L agg_ask=144L submitting=98L
20:11:04,2018-08-16 10:48:30,CS1,ARB_SUBMIT,BOTH,,98,buy_id=5aa70800 sell_id=08b2ff27
20:11:05,2018-08-16 10:48:30,CS1,ARB_FILLED,BUY,101.9809,98,fully filled
20:11:05,2018-08-16 10:48:30,CS1,ARB_FILLED,SELL,102.2745,98,fully filled
20:11:05,2018-08-16 10:48:30,CS1,ARB_DETECT,,102.26/102.0,26,agg_bid=115L agg_ask=26L submitting=26L
20:11:05,2018-08-16 10:48:30,CS1,ARB_SUBMIT,BOTH,,26,buy_id=c6c7976d sell_id=9f77b0ac
20:11:05,2018-08-16 10:48:31,CS1,ARB_FILLED,BUY,102.0,26,fully filled
20:11:05,2018-08-16 10:48:31,CS1,ARB_FILLED,SELL,102.26,26,fully filled
20:11:05,2018-08-16 10:48:31,CS1,MM_SUSPENDED,,,,warming up (5/15 cycles)
20:11:05,2018-08-16 10:48:31,CS2,MM_SUSPENDED,,,,warming up (1/15 cycles)
20:11:08,2018-08-16 10:48:33,CS1,ARB_DETECT,,102.6/102.52,38,agg_bid=38L agg_ask=228L submitting=38L
20:11:08,2018-08-16 10:48:33,CS1,ARB_SUBMIT,BOTH,,38,buy_id=75fb43cd sell_id=817ed2ca
20:11:08,2018-08-16 10:48:33,CS1,STAB_RESET,,,,bad spread=-0.0800 — window cleared
20:11:08,2018-08-16 10:48:33,CS1,MM_SUSPENDED,,,,empty book — window reset
20:11:08,2018-08-16 10:48:33,CS2,MM_SUSPENDED,,,,warming up (2/15 cycles)
20:11:08,2018-08-16 10:48:34,CS1,ARB_FILLED,BUY,102.52,38,fully filled
20:11:08,2018-08-16 10:48:34,CS1,ARB_FILLED,SELL,102.5839,38,fully filled
20:11:09,2018-08-16 10:48:35,CS1,ARB_DETECT,,102.49/100.69,18,agg_bid=188L agg_ask=18L submitting=18L
20:11:09,2018-08-16 10:48:35,CS1,ARB_SUBMIT,BOTH,,18,buy_id=f1cce18a sell_id=3d933bbb
20:11:10,2018-08-16 10:48:35,CS1,ARB_FILLED,BUY,100.7122,18,fully filled
