wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
23:23:59,2018-08-16 09:30:36,0,0.0,0,0.0,0.0,0.0,0.0
23:24:01,2018-08-16 09:30:36,21,2936.0,0,0.0,0.0,2936.0,2936.0
23:24:02,2018-08-16 09:30:38,100,13797.0,0,0.0,0.0,13797.0,13797.0
23:24:03,2018-08-16 09:30:38,100,13797.0,0,0.0,0.0,13797.0,13797.0
23:24:04,2018-08-16 09:30:39,100,11386.0,0,0.0,0.0,11386.0,11386.0
23:24:05,2018-08-16 09:30:40,0,0.0,0,0.0,9900.0,0.0,9900.0
23:24:06,2018-08-16 09:30:42,0,0.0,0,0.0,9900.0,0.0,9900.0
23:24:07,2018-08-16 09:30:42,0,0.0,0,0.0,9900.0,0.0,9900.0
23:24:08,2018-08-16 09:30:43,100,-17805.0,0,0.0,9900.0,-17805.0,-7905.0
23:24:09,2018-08-16 09:30:45,100,-17747.0,0,0.0,9900.0,-17747.0,-7847.0
23:24:10,2018-08-16 09:30:45,100,-5603.0,0,0.0,9900.0,-5603.0,4297.0
23:24:11,2018-08-16 09:30:45,100,-19079.0,0,0.0,9900.0,-19079.0,-9179.0
23:24:12,2018-08-16 09:30:46,100,-19079.0,0,0.0,9900.0,-19079.0,-9179.0
23:24:13,2018-08-16 09:30:46,100,-19079.0,0,0.0,9900.0,-19079.0,-9179.0
23:24:14,2018-08-16 09:30:48,100,-19099.0,0,0.0,9900.0,-19099.0,-9199.0
23:24:15,2018-08-16 09:30:49,100,-19099.0,0,0.0,9900.0,-19099.0,-9199.0
23:24:16,2018-08-16 09:30:49,100,-19099.0,0,0.0,9900.0,-19099.0,-9199.0
23:24:17,2018-08-16 09:30:50,100,-19097.0,0,0.0,9900.0,-19097.0,-9197.0
23:24:18,2018-08-16 09:30:51,0,0.0,0,0.0,-9197.0,0.0,-9197.0
23:24:19,2018-08-16 09:30:52,0,0.0,0,0.0,-9197.0,0.0,-9197.0
23:24:20,2018-08-16 09:30:56,0,0.0,0,0.0,-9197.0,0.0,-9197.0
23:24:21,2018-08-16 09:30:58,0,0.0,50,3708.0,-9197.0,3708.0,-5489.0
23:24:23,2018-08-16 09:30:58,0,0.0,50,3708.0,-9197.0,3708.0,-5489.0
23:24:24,2018-08-16 09:30:59,0,0.0,16,-96.0,-5393.0,-96.0,-5489.0
23:24:25,2018-08-16 09:31:00,0,0.0,16,3952.0,-5393.0,3952.0,-1441.0
23:24:26,2018-08-16 09:31:01,0,0.0,32,9185.0,-1009.0,9185.0,8176.0
23:24:27,2018-08-16 09:31:01,0,0.0,32,9185.0,-1009.0,9185.0,8176.0
23:24:28,2018-08-16 09:31:02,0,0.0,32,9184.0,-1009.0,9184.0,8175.0
23:24:29,2018-08-16 09:31:03,0,0.0,32,9158.0,-1009.0,9158.0,8149.0
23:24:30,2018-08-16 09:31:05,0,0.0,32,9154.0,-1009.0,9154.0,8145.0
23:24:31,2018-08-16 09:31:05,0,0.0,32,9129.0,-1009.0,9129.0,8120.0
23:24:32,2018-08-16 09:31:05,0,0.0,32,9129.0,-1009.0,9129.0,8120.0
23:24:33,2018-08-16 09:31:06,0,0.0,32,9129.0,-1009.0,9129.0,8120.0
23:24:34,2018-08-16 09:31:07,0,0.0,32,9129.0,-1009.0,9129.0,8120.0
23:24:35,2018-08-16 09:31:08,0,0.0,32,9129.0,-1009.0,9129.0,8120.0
23:24:37,2018-08-16 09:31:09,0,0.0,32,10665.0,-1009.0,10665.0,9656.0
23:24:38,2018-08-16 09:31:10,0,0.0,32,10665.0,-1027.0,10665.0,9638.0
23:24:39,2018-08-16 09:31:12,0,0.0,32,10640.0,-1027.0,10640.0,9613.0
23:24:40,2018-08-16 09:31:13,0,0.0,32,10640.0,-1027.0,10640.0,9613.0
23:24:41,2018-08-16 09:31:15,0,0.0,32,10640.0,-1027.0,10640.0,9613.0
23:24:42,2018-08-16 09:31:16,0,0.0,32,10629.0,-1027.0,10629.0,9602.0
23:24:43,2018-08-16 09:31:16,0,0.0,32,10621.0,-1027.0,10621.0,9594.0
23:24:44,2018-08-16 09:31:18,0,0.0,32,10605.0,-1027.0,10605.0,9578.0
23:24:45,2018-08-16 09:31:18,0,0.0,32,1082.0,-1027.0,1082.0,55.0
23:24:46,2018-08-16 09:31:19,0,0.0,32,1058.0,-1027.0,1058.0,31.0
23:24:47,2018-08-16 09:31:19,0,0.0,32,1058.0,-1027.0,1058.0,31.0
23:24:48,2018-08-16 09:31:21,0,0.0,32,1058.0,-1027.0,1058.0,31.0
23:24:49,2018-08-16 09:31:21,0,0.0,32,5424.0,-1027.0,5424.0,4397.0
23:24:50,2018-08-16 09:31:23,0,0.0,32,5802.0,-1027.0,5802.0,4775.0
23:24:51,2018-08-16 09:31:25,0,0.0,32,5802.0,-1027.0,5802.0,4775.0
23:24:52,2018-08-16 09:31:25,0,0.0,32,5802.0,-1027.0,5802.0,4775.0
23:24:54,2018-08-16 09:31:26,0,0.0,32,5431.0,-1027.0,5431.0,4404.0
23:24:55,2018-08-16 09:31:28,0,0.0,32,8720.0,-1027.0,8720.0,7693.0
23:24:56,2018-08-16 09:31:28,0,0.0,32,8720.0,-1027.0,8720.0,7693.0
23:24:57,2018-08-16 09:31:31,0,0.0,32,8720.0,-1027.0,8720.0,7693.0
23:24:58,2018-08-16 09:31:32,0,0.0,-11,294.0,7693.0,294.0,7987.0
23:24:59,2018-08-16 09:31:34,0,0.0,-11,294.0,7693.0,294.0,7987.0
23:25:00,2018-08-16 09:31:35,0,0.0,-11,276.0,7693.0,276.0,7969.0
23:25:01,2018-08-16 09:31:36,0,0.0,-11,276.0,7693.0,276.0,7969.0
23:25:02,2018-08-16 09:31:39,0,0.0,-11,-663.0,7693.0,-663.0,7030.0
23:25:03,2018-08-16 09:31:40,0,0.0,-11,-663.0,7693.0,-663.0,7030.0
23:25:04,2018-08-16 09:31:40,0,0.0,-11,-663.0,7693.0,-663.0,7030.0
23:25:05,2018-08-16 09:31:42,0,0.0,-11,-663.0,7693.0,-663.0,7030.0
23:25:06,2018-08-16 09:31:42,58,-682.0,-11,-663.0,7753.0,-1345.0,6408.0
23:25:07,2018-08-16 09:31:43,58,-682.0,-11,-663.0,7753.0,-1345.0,6408.0
23:25:08,2018-08-16 09:31:45,58,-682.0,-11,-663.0,7753.0,-1345.0,6408.0
