timestamp,price,size
2018-08-16 09:30:34,102.2000,1
2018-08-16 09:30:35,102.2000,1
2018-08-16 09:30:36,102.2000,1
2018-08-16 09:30:37,102.0400,4
2018-08-16 09:30:38,101.4100,1
2018-08-16 09:30:39,101.4100,7
2018-08-16 09:30:40,101.4100,4
2018-08-16 09:30:41,101.4200,1
2018-08-16 09:30:42,101.4200,1
2018-08-16 09:30:43,101.3900,1
2018-08-16 09:30:44,100.5600,13
2018-08-16 09:30:45,100.4500,5
2018-08-16 09:30:46,100.1300,1
2018-08-16 09:30:47,99.7000,1
2018-08-16 09:30:48,100.5100,4
2018-08-16 09:30:49,99.2800,3
2018-08-16 09:30:50,99.2800,15
2018-08-16 09:30:51,99.2800,4
2018-08-16 09:30:53,99.8900,14
2018-08-16 09:30:54,100.6400,4
2018-08-16 09:30:55,100.6800,1
2018-08-16 09:30:56,99.6100,4
2018-08-16 09:30:58,99.6100,4
2018-08-16 09:30:59,99.6200,1
2018-08-16 09:31:00,100.6000,1
2018-08-16 09:31:01,99.6300,1
2018-08-16 09:31:02,101.3400,4
2018-08-16 09:31:03,101.3900,1
2018-08-16 09:31:04,101.3900,2
2018-08-16 09:31:06,99.8100,1
2018-08-16 09:31:07,99.8100,4
2018-08-16 09:31:08,99.4700,4
2018-08-16 09:31:09,99.8100,11
2018-08-16 09:31:10,99.8100,11
2018-08-16 09:31:11,101.3500,7
2018-08-16 09:31:12,99.8200,10
2018-08-16 09:31:13,99.8200,10
2018-08-16 09:31:14,99.8200,4
2018-08-16 09:31:15,99.8200,8
2018-08-16 09:31:16,99.7500,1
2018-08-16 09:31:17,99.8300,4
2018-08-16 09:31:18,99.8300,1
2018-08-16 09:31:19,100.1400,1
2018-08-16 09:31:20,100.1400,3
2018-08-16 09:31:21,101.0800,4
2018-08-16 09:31:22,100.1700,4
2018-08-16 09:31:23,100.1400,1
2018-08-16 09:31:24,99.5500,6
2018-08-16 09:31:27,100.2300,4
2018-08-16 09:31:28,100.2300,4
2018-08-16 09:31:29,100.1800,1
2018-08-16 09:31:31,100.4000,15
2018-08-16 09:31:32,100.4200,15
2018-08-16 09:31:33,100.4200,15
2018-08-16 09:31:34,100.4000,12
2018-08-16 09:31:35,100.4200,4
2018-08-16 09:31:36,100.4600,1
2018-08-16 09:31:37,100.5200,1
2018-08-16 09:31:38,99.5100,4
2018-08-16 09:31:39,100.4000,4
2018-08-16 09:31:41,99.5000,4
2018-08-16 09:31:42,100.5500,33
2018-08-16 09:31:43,99.4500,20
2018-08-16 09:31:44,99.4500,1
2018-08-16 09:31:45,99.4500,12
2018-08-16 09:31:46,100.5600,15
2018-08-16 09:31:48,101.1400,13
2018-08-16 09:31:49,99.5600,1
2018-08-16 09:31:50,101.1300,4
2018-08-16 09:31:51,99.5700,1
2018-08-16 09:31:52,100.9200,20
2018-08-16 09:31:53,101.1300,1
2018-08-16 09:31:54,101.1300,2
2018-08-16 09:31:55,100.9300,20
2018-08-16 09:31:56,101.1200,1
2018-08-16 09:31:57,100.8600,17
2018-08-16 09:31:58,100.9400,1
2018-08-16 09:31:59,100.9500,9
2018-08-16 09:32:00,100.8300,20
2018-08-16 09:32:01,99.8300,4
2018-08-16 09:32:02,100.4000,79
2018-08-16 09:32:03,99.6000,1
2018-08-16 09:32:04,99.2200,1
2018-08-16 09:32:05,99.2200,28
2018-08-16 09:32:06,100.7100,1
2018-08-16 09:32:08,99.5900,13
2018-08-16 09:32:09,100.7300,3
2018-08-16 09:32:10,100.4400,1
2018-08-16 09:32:11,101.1800,4
2018-08-16 09:32:12,101.2400,12
2018-08-16 09:32:13,100.8400,1
2018-08-16 09:32:14,100.8400,20
2018-08-16 09:32:15,100.3100,4
2018-08-16 09:32:16,100.8600,1
2018-08-16 09:32:17,100.8600,18
2018-08-16 09:32:18,100.8500,20
2018-08-16 09:32:19,100.6700,20
2018-08-16 09:32:20,100.6900,4
2018-08-16 09:32:21,100.2700,4
2018-08-16 09:32:22,100.2700,4
2018-08-16 09:32:23,100.1500,4
2018-08-16 09:32:24,100.2600,1
2018-08-16 09:32:25,99.8700,20
2018-08-16 09:32:26,99.8700,1
2018-08-16 09:32:27,100.7000,6
2018-08-16 09:32:28,99.7800,4
2018-08-16 09:32:29,100.7000,18
2018-08-16 09:32:30,100.2600,1
2018-08-16 09:32:31,100.7100,10
2018-08-16 09:32:32,100.7200,4
2018-08-16 09:32:33,100.8500,4
2018-08-16 09:32:34,100.7100,20
2018-08-16 09:32:35,99.8500,44
2018-08-16 09:32:36,99.7800,4
2018-08-16 09:32:37,100.4800,10
2018-08-16 09:32:38,100.4900,1
2018-08-16 09:32:39,100.3100,1
2018-08-16 09:32:40,100.7200,1
2018-08-16 09:32:41,100.8800,22
2018-08-16 09:32:42,100.5400,1
2018-08-16 09:32:43,100.8600,1
2018-08-16 09:32:44,100.4300,1
2018-08-16 09:32:45,100.3300,1
2018-08-16 09:32:46,100.3300,1
2018-08-16 09:32:47,100.3300,4
2018-08-16 09:32:48,100.2900,1
2018-08-16 09:32:49,100.9000,16
2018-08-16 09:32:50,100.3300,20
2018-08-16 09:32:51,100.9000,1
2018-08-16 09:32:52,100.6400,20
2018-08-16 09:32:53,100.6400,20
2018-08-16 09:32:55,100.6500,2
2018-08-16 09:32:56,100.6300,1
2018-08-16 09:32:57,100.9000,1
2018-08-16 09:32:58,100.9000,20
2018-08-16 09:33:00,100.9100,14
2018-08-16 09:33:01,101.0000,4
2018-08-16 09:33:02,100.9300,20
2018-08-16 09:33:03,100.9300,1
2018-08-16 09:33:04,100.9100,1
2018-08-16 09:33:06,100.9400,1
2018-08-16 09:33:07,100.9400,20
2018-08-16 09:33:08,100.9400,1
2018-08-16 09:33:09,101.2500,4
2018-08-16 09:33:10,101.2600,20
2018-08-16 09:33:11,101.2600,20
2018-08-16 09:33:12,101.0900,4
2018-08-16 09:33:13,100.8700,3
2018-08-16 09:33:14,101.1800,4
2018-08-16 09:33:15,101.0600,1
2018-08-16 09:33:16,100.6100,20
2018-08-16 09:33:17,101.2800,1
2018-08-16 09:33:18,99.7600,4
2018-08-16 09:33:19,99.7600,15
2018-08-16 09:33:21,100.1600,1
2018-08-16 09:33:22,101.2800,1
2018-08-16 09:33:23,101.2800,1
2018-08-16 09:33:24,101.2800,1
2018-08-16 09:33:25,101.2900,19
2018-08-16 09:33:26,101.2900,17
2018-08-16 09:33:27,101.2900,1
2018-08-16 09:33:28,101.2900,1
2018-08-16 09:33:29,101.2800,4
2018-08-16 09:33:30,101.2900,3
2018-08-16 09:33:31,101.1200,1
2018-08-16 09:33:32,101.0600,20
2018-08-16 09:33:33,101.3100,1
2018-08-16 09:33:34,101.0600,6
2018-08-16 09:33:35,100.2300,4
2018-08-16 09:33:36,101.2800,20
2018-08-16 09:33:37,100.9100,1
2018-08-16 09:33:38,100.3000,4
2018-08-16 09:33:39,101.3200,4
2018-08-16 09:33:40,101.3300,4
2018-08-16 09:33:42,101.3100,1
2018-08-16 09:33:43,101.3100,4
2018-08-16 09:33:44,100.1100,17
2018-08-16 09:33:46,101.3200,20
2018-08-16 09:33:47,100.5700,1
2018-08-16 09:33:48,99.3200,33
2018-08-16 09:33:49,101.3100,1
2018-08-16 09:33:50,101.3200,1
2018-08-16 09:33:52,101.3200,1
2018-08-16 09:33:53,100.7900,1
2018-08-16 09:33:54,100.7900,1
2018-08-16 09:33:55,101.3300,2
2018-08-16 09:33:56,100.7900,19
2018-08-16 09:33:57,101.3300,1
2018-08-16 09:33:58,101.3300,1
2018-08-16 09:33:59,101.3300,1
2018-08-16 09:34:00,101.3200,4
2018-08-16 09:34:01,101.3200,1
2018-08-16 09:34:02,101.3200,1
2018-08-16 09:34:03,101.0700,1
2018-08-16 09:34:04,101.3200,1
2018-08-16 09:34:05,101.3300,15
2018-08-16 09:34:06,99.8800,1
2018-08-16 09:34:08,100.4700,1
2018-08-16 09:34:09,101.2000,1
2018-08-16 09:34:10,101.2000,1
2018-08-16 09:34:11,99.5700,1
2018-08-16 09:34:12,99.4000,4
2018-08-16 09:34:13,99.3700,74
2018-08-16 09:34:14,99.4900,1
2018-08-16 09:34:15,99.4900,1
2018-08-16 09:34:18,99.4900,1
2018-08-16 09:34:19,99.4900,1
2018-08-16 09:34:20,99.5000,1
2018-08-16 09:34:21,99.5000,19
2018-08-16 09:34:22,99.4500,4
2018-08-16 09:34:23,99.4900,19
2018-08-16 09:34:24,99.5100,1
2018-08-16 09:34:25,99.5100,1
2018-08-16 09:34:26,100.2900,1
2018-08-16 09:34:27,100.2900,1
2018-08-16 09:34:28,99.8700,4
2018-08-16 09:34:29,99.4900,1
2018-08-16 09:34:30,99.4400,1
2018-08-16 09:34:31,99.4400,1
2018-08-16 09:34:32,100.2900,1
2018-08-16 09:34:33,99.8700,1
2018-08-16 09:34:34,99.4900,1
2018-08-16 09:34:35,100.2900,1
2018-08-16 09:34:36,99.6300,7
2018-08-16 09:34:37,99.4100,20
2018-08-16 09:34:38,99.4100,1
2018-08-16 09:34:39,99.4100,1
2018-08-16 09:34:40,99.4100,1
2018-08-16 09:34:41,99.4200,20
2018-08-16 09:34:42,99.4200,4
2018-08-16 09:34:43,99.4100,1
2018-08-16 09:34:44,99.7500,4
2018-08-16 09:34:45,100.3200,5
2018-08-16 09:34:46,100.3200,4
2018-08-16 09:34:47,100.3300,11
2018-08-16 09:34:48,101.1900,1
2018-08-16 09:34:49,101.1900,2
2018-08-16 09:34:50,100.8400,1
2018-08-16 09:34:51,101.1900,3
2018-08-16 09:34:52,100.6600,4
2018-08-16 09:34:54,100.3800,33
2018-08-16 09:34:55,100.3800,33
2018-08-16 09:34:56,101.2000,12
2018-08-16 09:34:57,101.2100,20
2018-08-16 09:34:58,101.2000,1
2018-08-16 09:34:59,101.2200,4
2018-08-16 09:35:00,101.2200,4
2018-08-16 09:35:01,101.2200,1
2018-08-16 09:35:02,101.2300,2
2018-08-16 09:35:03,101.3500,20
2018-08-16 09:35:04,101.3500,6
2018-08-16 09:35:05,101.4100,4
2018-08-16 09:35:06,101.3900,1
2018-08-16 09:35:07,101.3900,1
2018-08-16 09:35:08,99.3000,5
2018-08-16 09:35:09,101.3600,1
2018-08-16 09:35:10,101.4100,4
2018-08-16 09:35:11,99.8700,1
2018-08-16 09:35:13,101.0900,3
2018-08-16 09:35:14,99.8800,1
2018-08-16 09:35:15,101.5000,26
2018-08-16 09:35:16,101.5700,4
2018-08-16 09:35:18,100.3700,1
2018-08-16 09:35:20,99.8900,3
2018-08-16 09:35:21,101.3400,1
2018-08-16 09:35:22,99.8900,19
2018-08-16 09:35:23,99.9000,20
2018-08-16 09:35:24,101.3400,1
2018-08-16 09:35:25,101.3400,1
2018-08-16 09:35:26,101.3300,11
2018-08-16 09:35:27,100.6200,3
2018-08-16 09:35:28,99.5300,2
2018-08-16 09:35:29,101.5800,1
2018-08-16 09:35:30,99.2900,4
2018-08-16 09:35:31,101.3600,20
2018-08-16 09:35:32,101.3600,1
2018-08-16 09:35:33,99.2900,4
2018-08-16 09:35:34,99.5400,4
2018-08-16 09:35:35,99.5400,1
2018-08-16 09:35:36,101.3500,1
2018-08-16 09:35:37,99.4100,4
2018-08-16 09:35:38,99.0800,1
2018-08-16 09:35:39,99.0500,28
2018-08-16 09:35:40,99.0500,4
2018-08-16 09:35:41,99.0500,4
2018-08-16 09:35:42,99.3600,18
2018-08-16 09:35:43,99.1500,1
2018-08-16 09:35:44,99.0500,4
2018-08-16 09:35:45,99.3800,20
2018-08-16 09:35:47,101.3300,20
2018-08-16 09:35:48,99.3900,18
2018-08-16 09:35:49,101.3200,6
2018-08-16 09:35:50,101.3200,20
2018-08-16 09:35:51,99.3900,11
2018-08-16 09:35:53,99.4000,20
2018-08-16 09:35:54,99.4500,1
2018-08-16 09:35:55,99.5500,12
2018-08-16 09:35:56,101.4200,1
2018-08-16 09:35:57,99.5500,1
2018-08-16 09:35:59,99.5500,20
2018-08-16 09:36:00,99.5500,1
2018-08-16 09:36:01,99.5500,1
2018-08-16 09:36:02,99.2900,1
2018-08-16 09:36:04,101.6600,20
2018-08-16 09:36:05,101.6500,1
2018-08-16 09:36:06,99.3000,1
2018-08-16 09:36:07,99.3000,20
2018-08-16 09:36:08,99.3000,20
2018-08-16 09:36:09,99.3100,1
2018-08-16 09:36:10,99.3100,1
2018-08-16 09:36:11,99.3100,5
2018-08-16 09:36:13,99.3200,1
2018-08-16 09:36:14,101.6500,1
2018-08-16 09:36:16,99.3300,13
2018-08-16 09:36:18,101.6400,1
2018-08-16 09:36:19,99.4200,2
2018-08-16 09:36:25,99.4400,2
2018-08-16 09:36:26,101.6400,1
2018-08-16 09:36:27,99.5700,20
2018-08-16 09:36:28,99.4000,1
2018-08-16 09:36:29,99.4000,1
2018-08-16 09:36:30,99.4000,1
2018-08-16 09:36:31,99.3600,1
2018-08-16 09:36:32,99.3600,1
2018-08-16 09:36:33,101.6200,20
2018-08-16 09:36:34,101.6200,20
2018-08-16 09:36:35,99.3600,1
2018-08-16 09:36:36,99.3600,1
2018-08-16 09:36:37,101.6200,1
2018-08-16 09:36:38,99.3700,20
2018-08-16 09:36:39,99.3700,20
2018-08-16 09:36:40,99.3700,1
2018-08-16 09:36:41,99.3700,1
2018-08-16 09:36:42,99.3700,12
2018-08-16 09:36:43,99.3800,8
2018-08-16 09:36:44,99.3800,20
2018-08-16 09:36:45,99.3800,1
2018-08-16 09:36:46,99.3800,1
2018-08-16 09:36:47,100.7900,1
2018-08-16 09:36:48,100.7900,1
2018-08-16 09:36:50,99.4000,20
2018-08-16 09:36:51,99.4000,20
2018-08-16 09:36:53,100.7800,1
2018-08-16 09:36:54,100.7300,20
2018-08-16 09:36:55,100.7300,20
2018-08-16 09:36:56,100.7300,18
2018-08-16 09:36:57,100.7200,20
2018-08-16 09:36:58,100.7200,1
2018-08-16 09:36:59,99.4100,1
2018-08-16 09:37:01,100.7100,1
2018-08-16 09:37:02,99.3000,1
2018-08-16 09:37:03,99.3900,1
2018-08-16 09:37:04,100.7000,1
