timestamp,price,size
2024-08-05 09:30:26,447.8200,1
2024-08-05 09:30:27,447.8200,1
2024-08-05 09:30:28,447.8200,1
2024-08-05 09:30:29,447.8200,1
2024-08-05 09:30:30,447.8200,1
2024-08-05 09:30:31,447.9600,1
2024-08-05 09:30:32,447.8300,1
2024-08-05 09:30:33,446.7000,1
2024-08-05 09:30:34,446.7000,1
2024-08-05 09:30:35,446.8000,1
2024-08-05 09:30:36,446.7700,1
2024-08-05 09:30:37,446.7700,1
2024-08-05 09:30:38,446.0300,1
2024-08-05 09:30:39,446.0300,1
2024-08-05 09:30:40,446.0300,1
2024-08-05 09:30:41,446.0300,1
2024-08-05 09:30:42,446.0300,1
2024-08-05 09:30:43,445.5200,2
2024-08-05 09:30:44,445.5200,2
2024-08-05 09:30:45,445.5200,2
2024-08-05 09:30:46,445.5200,2
2024-08-05 09:30:47,443.5900,1
2024-08-05 09:30:48,443.6200,1
2024-08-05 09:30:49,443.6500,1
2024-08-05 09:30:50,443.0200,5
2024-08-05 09:30:51,443.1100,1
2024-08-05 09:30:52,443.1100,1
2024-08-05 09:30:53,444.4700,1
2024-08-05 09:30:54,444.5100,2
2024-08-05 09:30:55,444.5100,2
2024-08-05 09:30:56,444.5100,2
2024-08-05 09:30:57,444.5100,2
2024-08-05 09:30:58,444.5100,2
2024-08-05 09:30:59,443.0000,2
2024-08-05 09:31:00,443.6900,5
2024-08-05 09:31:01,443.3300,1
2024-08-05 09:31:02,445.5000,1
2024-08-05 09:31:03,444.7600,1
2024-08-05 09:31:04,444.7600,1
2024-08-05 09:31:05,444.7600,1
2024-08-05 09:31:06,444.7600,1
2024-08-05 09:31:07,445.7400,5
2024-08-05 09:31:08,445.4900,1
2024-08-05 09:31:09,444.7600,1
2024-08-05 09:31:10,444.7600,1
2024-08-05 09:31:11,444.6200,1
2024-08-05 09:31:12,444.6200,1
2024-08-05 09:31:13,444.6200,1
2024-08-05 09:31:14,444.6200,1
2024-08-05 09:31:15,444.6200,1
2024-08-05 09:31:16,444.6200,1
2024-08-05 09:31:17,444.6200,1
2024-08-05 09:31:18,444.6200,1
2024-08-05 09:31:19,444.6200,1
2024-08-05 09:31:20,444.6200,1
2024-08-05 09:31:21,444.6200,1
2024-08-05 09:31:22,444.6200,1
2024-08-05 09:31:23,444.6200,1
2024-08-05 09:31:24,444.6200,1
2024-08-05 09:31:25,444.6200,1
2024-08-05 09:31:26,444.6200,1
2024-08-05 09:31:27,444.6200,1
2024-08-05 09:31:28,444.6200,1
2024-08-05 09:31:29,444.6200,1
2024-08-05 09:31:30,444.6200,1
2024-08-05 09:31:31,443.7000,1
2024-08-05 09:31:32,443.4900,1
2024-08-05 09:31:33,442.7300,1
2024-08-05 09:31:34,442.7300,1
2024-08-05 09:31:35,441.8000,1
2024-08-05 09:31:36,442.3400,1
2024-08-05 09:31:37,442.7300,2
2024-08-05 09:31:38,442.7300,1
2024-08-05 09:31:39,442.0100,1
2024-08-05 09:31:40,442.0100,1
2024-08-05 09:31:41,442.0100,1
2024-08-05 09:31:42,442.0100,1
2024-08-05 09:31:43,442.0100,1
2024-08-05 09:31:44,442.0100,1
2024-08-05 09:31:45,443.3800,1
2024-08-05 09:31:46,443.3800,1
2024-08-05 09:31:47,443.3800,1
2024-08-05 09:31:48,443.3800,1
2024-08-05 09:31:49,443.7900,1
2024-08-05 09:31:50,443.0400,1
2024-08-05 09:31:51,443.0400,1
2024-08-05 09:31:52,443.0400,1
2024-08-05 09:31:53,443.0400,1
2024-08-05 09:31:54,443.0400,1
2024-08-05 09:31:55,443.0400,1
2024-08-05 09:31:56,443.4000,2
2024-08-05 09:31:57,442.9800,1
2024-08-05 09:31:58,442.9800,1
2024-08-05 09:31:59,442.9800,1
2024-08-05 09:32:00,442.9800,1
2024-08-05 09:32:01,442.4600,1
2024-08-05 09:32:02,442.4600,1
2024-08-05 09:32:03,442.4600,1
2024-08-05 09:32:04,442.0100,1
2024-08-05 09:32:05,442.0100,1
2024-08-05 09:32:06,441.2000,1
2024-08-05 09:32:07,441.2000,1
2024-08-05 09:32:08,441.2000,1
2024-08-05 09:32:09,441.2000,1
2024-08-05 09:32:10,441.2000,1
2024-08-05 09:32:11,441.2000,1
2024-08-05 09:32:12,441.2000,1
2024-08-05 09:32:13,441.2000,1
2024-08-05 09:32:14,442.4900,1
2024-08-05 09:32:15,441.6600,1
2024-08-05 09:32:16,441.6600,1
2024-08-05 09:32:17,441.6600,1
2024-08-05 09:32:18,441.6600,1
2024-08-05 09:32:19,442.4000,1
2024-08-05 09:32:20,442.4000,1
2024-08-05 09:32:21,442.4000,1
2024-08-05 09:32:22,441.9100,1
2024-08-05 09:32:23,441.9100,1
2024-08-05 09:32:24,441.9100,1
2024-08-05 09:32:25,441.4900,1
2024-08-05 09:32:26,441.4900,1
2024-08-05 09:32:27,442.6200,1
2024-08-05 09:32:28,442.6200,1
2024-08-05 09:32:29,442.6200,1
2024-08-05 09:32:30,442.6200,1
2024-08-05 09:32:31,442.6200,1
2024-08-05 09:32:32,442.6200,1
2024-08-05 09:32:33,442.6200,1
2024-08-05 09:32:34,442.6200,1
2024-08-05 09:32:35,442.6200,1
2024-08-05 09:32:36,442.6200,1
2024-08-05 09:32:37,441.9900,1
2024-08-05 09:32:38,441.9900,1
2024-08-05 09:32:39,440.4600,1
2024-08-05 09:32:40,440.9100,1
2024-08-05 09:32:41,441.3600,1
2024-08-05 09:32:42,441.4300,1
2024-08-05 09:32:43,441.4300,1
2024-08-05 09:32:44,441.1900,1
2024-08-05 09:32:45,441.1700,1
2024-08-05 09:32:46,441.1700,1
2024-08-05 09:32:47,441.5700,1
2024-08-05 09:32:48,441.5700,1
2024-08-05 09:32:49,441.7600,1
2024-08-05 09:32:50,441.0700,1
2024-08-05 09:32:51,441.4300,2
2024-08-05 09:32:52,441.4300,2
2024-08-05 09:32:53,441.4300,2
2024-08-05 09:32:54,441.3000,2
2024-08-05 09:32:55,441.0000,1
2024-08-05 09:32:56,440.8100,1
2024-08-05 09:32:57,440.6700,1
2024-08-05 09:32:58,440.6700,1
2024-08-05 09:32:59,440.3100,1
2024-08-05 09:33:00,440.2000,1
2024-08-05 09:33:01,441.1000,1
2024-08-05 09:33:02,440.3100,1
2024-08-05 09:33:03,440.4300,1
2024-08-05 09:33:04,440.4300,1
2024-08-05 09:33:05,440.4300,1
2024-08-05 09:33:06,440.4300,1
2024-08-05 09:33:07,440.4300,1
2024-08-05 09:33:08,440.4500,2
2024-08-05 09:33:09,440.4500,2
2024-08-05 09:33:10,440.4500,2
2024-08-05 09:33:11,440.0200,1
2024-08-05 09:33:12,440.0500,1
2024-08-05 09:33:13,440.0500,1
2024-08-05 09:33:14,439.5300,1
2024-08-05 09:33:15,439.5300,1
2024-08-05 09:33:16,439.5300,1
2024-08-05 09:33:17,439.5300,1
2024-08-05 09:33:18,440.1200,1
2024-08-05 09:33:19,440.1200,1
2024-08-05 09:33:20,440.5000,1
2024-08-05 09:33:21,440.5000,1
2024-08-05 09:33:22,440.5000,1
2024-08-05 09:33:23,440.0200,1
