timestamp,price,size
2018-08-16 09:30:24,99.8400,1
2018-08-16 09:30:26,99.9000,60
2018-08-16 09:30:27,99.8600,91
2018-08-16 09:30:28,99.8600,91
2018-08-16 09:30:29,99.8600,91
2018-08-16 09:30:30,99.8600,91
2018-08-16 09:30:31,99.8800,52
2018-08-16 09:30:32,99.8800,8
2018-08-16 09:30:34,99.8700,17
2018-08-16 09:30:35,99.8700,17
2018-08-16 09:30:36,99.8700,17
2018-08-16 09:30:39,99.8700,17
2018-08-16 09:30:40,99.7800,107
2018-08-16 09:30:42,99.7800,16
2018-08-16 09:30:44,99.8400,94
2018-08-16 09:30:45,99.8400,94
2018-08-16 09:30:48,99.8400,94
2018-08-16 09:30:50,99.9000,14
2018-08-16 09:30:51,99.9000,23
2018-08-16 09:30:52,99.9000,23
2018-08-16 09:30:53,99.9000,16
2018-08-16 09:30:54,99.8900,45
2018-08-16 09:30:55,99.8900,45
2018-08-16 09:30:57,99.9100,95
2018-08-16 09:30:58,99.9300,68
2018-08-16 09:30:59,99.9300,68
2018-08-16 09:31:00,99.9300,27
2018-08-16 09:31:02,99.9100,17
2018-08-16 09:31:04,99.9100,17
2018-08-16 09:31:06,99.9000,24
2018-08-16 09:31:10,99.8900,63
2018-08-16 09:31:14,99.9600,24
2018-08-16 09:31:15,99.9600,24
2018-08-16 09:31:18,99.9600,24
2018-08-16 09:31:20,99.9600,24
2018-08-16 09:31:21,99.9600,24
2018-08-16 09:31:23,99.9600,56
2018-08-16 09:31:24,99.9600,32
2018-08-16 09:31:26,99.9600,32
2018-08-16 09:31:27,99.9000,66
2018-08-16 09:31:29,99.9000,66
2018-08-16 09:31:30,99.9000,66
2018-08-16 09:31:31,99.9000,66
2018-08-16 09:31:34,99.9000,66
2018-08-16 09:31:35,99.9000,66
2018-08-16 09:31:36,99.9000,66
2018-08-16 09:31:37,99.9100,4
2018-08-16 09:31:38,99.9100,107
2018-08-16 09:31:40,99.9100,107
2018-08-16 09:31:41,99.9100,32
2018-08-16 09:31:42,99.9100,32
2018-08-16 09:31:43,99.9100,6
2018-08-16 09:31:44,99.9600,19
2018-08-16 09:31:45,99.9600,19
2018-08-16 09:31:46,99.9600,19
2018-08-16 09:31:48,99.9300,39
2018-08-16 09:31:50,99.9300,39
2018-08-16 09:31:51,99.9300,39
2018-08-16 09:31:52,99.9300,39
2018-08-16 09:31:53,99.9300,39
2018-08-16 09:31:55,99.9300,39
2018-08-16 09:31:56,99.9300,39
2018-08-16 09:31:57,99.9600,66
2018-08-16 09:31:58,99.9600,5
2018-08-16 09:31:59,99.9700,34
2018-08-16 09:32:00,99.9700,34
2018-08-16 09:32:01,100.0000,8
2018-08-16 09:32:02,99.9200,65
2018-08-16 09:32:03,99.9000,23
2018-08-16 09:32:04,99.8800,29
2018-08-16 09:32:05,99.8800,29
2018-08-16 09:32:10,99.8800,29
2018-08-16 09:32:13,99.8800,29
2018-08-16 09:32:15,99.8800,29
2018-08-16 09:32:16,99.8800,29
2018-08-16 09:32:20,99.8800,29
2018-08-16 09:32:23,99.8800,29
2018-08-16 09:32:24,99.8800,29
2018-08-16 09:32:25,99.8800,29
2018-08-16 09:32:27,99.8800,29
2018-08-16 09:32:28,99.8800,29
2018-08-16 09:32:30,99.8800,29
2018-08-16 09:32:31,99.9000,89
2018-08-16 09:32:32,99.9000,89
2018-08-16 09:32:34,99.9900,24
2018-08-16 09:32:36,99.9900,24
2018-08-16 09:32:39,100.0000,49
2018-08-16 09:32:40,100.0000,49
2018-08-16 09:32:41,100.0000,49
2018-08-16 09:32:43,100.0000,49
2018-08-16 09:32:44,100.0000,49
2018-08-16 09:32:45,100.0000,49
2018-08-16 09:32:46,100.0000,49
2018-08-16 09:32:50,99.9300,2
2018-08-16 09:32:51,99.9300,2
2018-08-16 09:32:52,99.9300,2
2018-08-16 09:32:53,99.9300,2
2018-08-16 09:32:54,99.9300,2
2018-08-16 09:32:55,99.9300,2
2018-08-16 09:32:56,99.9300,2
2018-08-16 09:32:59,99.9500,6
2018-08-16 09:33:01,99.9900,73
2018-08-16 09:33:06,99.9900,73
2018-08-16 09:33:08,99.9300,12
2018-08-16 09:33:09,99.9100,42
2018-08-16 09:33:10,99.9000,30
2018-08-16 09:33:11,99.9000,30
2018-08-16 09:33:12,99.9000,39
2018-08-16 09:33:14,99.8500,87
2018-08-16 09:33:15,99.8500,87
2018-08-16 09:33:16,99.8500,87
2018-08-16 09:33:17,99.9000,23
2018-08-16 09:33:18,99.9000,23
2018-08-16 09:33:20,99.9000,23
2018-08-16 09:33:22,99.9000,23
2018-08-16 09:33:23,100.0100,33
2018-08-16 09:33:24,100.0100,33
2018-08-16 09:33:25,100.0100,33
2018-08-16 09:33:26,100.0100,33
2018-08-16 09:33:27,100.0000,45
2018-08-16 09:33:29,100.0200,16
2018-08-16 09:33:30,100.0200,16
2018-08-16 09:33:31,100.0400,7
2018-08-16 09:33:32,100.0100,23
2018-08-16 09:33:33,99.9500,29
2018-08-16 09:33:35,99.9500,29
2018-08-16 09:33:36,99.9500,29
2018-08-16 09:33:37,99.9500,29
2018-08-16 09:33:40,99.9500,29
2018-08-16 09:33:41,99.9500,29
2018-08-16 09:33:42,99.9500,29
2018-08-16 09:33:43,99.9500,29
2018-08-16 09:33:45,99.9500,29
2018-08-16 09:33:46,100.0100,3
2018-08-16 09:33:47,99.9600,84
2018-08-16 09:33:48,99.9400,33
2018-08-16 09:33:50,99.9400,16
2018-08-16 09:33:51,99.9400,16
2018-08-16 09:33:53,99.9400,47
2018-08-16 09:33:55,99.9400,47
2018-08-16 09:33:56,99.9900,2
2018-08-16 09:33:57,100.0300,3
2018-08-16 09:33:59,100.0300,43
2018-08-16 09:34:00,100.0300,43
2018-08-16 09:34:01,100.0200,52
2018-08-16 09:34:02,100.0200,52
2018-08-16 09:34:03,99.9400,30
2018-08-16 09:34:04,99.9300,5
2018-08-16 09:34:06,99.9300,5
2018-08-16 09:34:12,99.9300,5
2018-08-16 09:34:13,99.9300,5
2018-08-16 09:34:15,99.9300,5
2018-08-16 09:34:16,99.9200,23
2018-08-16 09:34:17,99.9100,46
2018-08-16 09:34:19,99.9100,46
2018-08-16 09:34:20,99.9000,67
2018-08-16 09:34:21,99.9000,67
2018-08-16 09:34:22,99.9100,109
2018-08-16 09:34:23,99.9100,109
2018-08-16 09:34:24,99.9100,109
2018-08-16 09:34:25,99.9100,18
2018-08-16 09:34:26,99.9400,2
2018-08-16 09:34:27,99.9400,40
2018-08-16 09:34:28,99.9400,62
2018-08-16 09:34:30,99.9400,62
2018-08-16 09:34:32,99.9400,62
2018-08-16 09:34:33,99.9400,78
2018-08-16 09:34:35,99.9400,78
2018-08-16 09:34:37,99.9200,25
2018-08-16 09:34:39,99.9200,25
2018-08-16 09:34:40,99.9200,25
2018-08-16 09:34:41,99.9200,25
2018-08-16 09:34:42,99.9200,25
2018-08-16 09:34:43,99.9200,25
2018-08-16 09:34:44,99.9200,25
2018-08-16 09:34:45,99.9200,25
2018-08-16 09:34:46,99.9400,67
2018-08-16 09:34:47,99.9700,28
2018-08-16 09:34:49,99.9700,28
2018-08-16 09:34:50,99.9000,34
2018-08-16 09:34:52,99.9000,34
2018-08-16 09:34:53,99.9000,34
2018-08-16 09:34:56,99.9000,34
2018-08-16 09:34:57,99.8800,25
2018-08-16 09:34:59,99.8800,25
2018-08-16 09:35:00,99.8400,65
2018-08-16 09:35:01,99.8100,3
2018-08-16 09:35:02,99.8600,28
2018-08-16 09:35:04,99.8100,4
2018-08-16 09:35:05,99.8100,4
2018-08-16 09:35:06,99.8100,4
2018-08-16 09:35:08,99.8100,21
2018-08-16 09:35:10,99.8600,83
2018-08-16 09:35:11,99.8600,83
2018-08-16 09:35:13,99.8600,83
2018-08-16 09:35:14,99.8600,83
2018-08-16 09:35:15,99.8600,83
2018-08-16 09:35:16,99.8600,83
2018-08-16 09:35:17,99.8600,29
2018-08-16 09:35:19,99.8600,18
2018-08-16 09:35:21,99.8800,11
2018-08-16 09:35:22,99.8800,17
2018-08-16 09:35:24,99.8800,17
2018-08-16 09:35:25,99.8800,17
2018-08-16 09:35:26,99.9200,9
2018-08-16 09:35:27,99.9200,9
2018-08-16 09:35:28,99.9300,125
2018-08-16 09:35:31,99.9300,125
2018-08-16 09:35:32,99.9300,57
2018-08-16 09:35:33,99.9300,57
2018-08-16 09:35:34,99.9700,28
